ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunting_weighted,stunting_r,overweight_weighted,overweight_r,Wasting_Weighted,Wasting_r,severe_wasting__Weighted,severe_wasting_r,Status
MNG,Asia,Lower Middle Income,month_12_23 , female,higher,1146,11.1995986,1138.9,11.50556677,1138.9,0.860944771,1138.9,0.285406972,overweight
MNG,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,3204.2,10.63487298,3179.2,10.68005473,3179.2,0.783395194,3179.2,0.416604806,overweight
MNG,Asia,Lower Middle Income,month_0_23 , female,none,1354,7.550450517,1359.7,12.71064205,1359.7,0.74296536,1359.7,0.561976907,overweight
MNG,Asia,Lower Middle Income,month_0_23 , female,primary,1351,7.759785344,1357.5,12.99791529,1357.5,0.932162063,1357.5,0.6,overweight
MNG,Asia,Lower Middle Income,month_0_23 , female,none-primary,1609.2,8.986757395,1616,12.56730198,1616,0.863712871,1616,0.568143564,overweight
MNG,Asia,Lower Middle Income,month_0_23 , female,secondary,3153.9,8.767167634,3141.5,11.28665287,3141.5,0.8,3141.5,0.535053318,overweight
MNG,Asia,Lower Middle Income,month_0_23 , female,higher,1712.6,8.113424034,1712.2,11.55143091,1712.2,0.871370167,1712.2,0.421574582,overweight
MNG,Asia,Lower Middle Income,month_0_23 , female,higher_secondary,3770.8,9.318067784,3752.5,10.82710193,3752.5,0.8,3752.5,0.458691539,overweight
MNG,Asia,Lower Middle Income,month_24_35 , female,none,853.6,11.56430412,843.9,8.604526603,843.9,0.361263183,843.9,0.191894774,stunting
MNG,Asia,Lower Middle Income,month_24_35 , female,primary,850.6,11.91094522,841.7,9.057110609,841.7,0.66540335,841.7,0.252251396,stunting
MNG,Asia,Lower Middle Income,month_24_35 , female,none-primary,1108.8,12.72499098,1100.2,9.350536266,1100.2,0.627540447,1100.2,0.28716597,stunting
MNG,Asia,Lower Middle Income,month_24_35 , female,secondary,2653.5,10.2878274,2625.7,9.687214838,2625.7,0.688524965,2625.7,0.410819972,stunting
MNG,Asia,Lower Middle Income,month_24_35 , female,higher,1212.2,11.17227355,1196.4,8.155349381,1196.4,0.657489134,1196.4,0.1,stunting
MNG,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,3270.4,10.636176,3236.7,9.456359873,3236.7,0.709568388,3236.7,0.345741033,stunting
MNG,Asia,Lower Middle Income,month_36_47 , female,none,840.8,11.58964082,844.4,9.1592018,844.4,0.777546187,844.4,0.19184036,stunting
MNG,Asia,Lower Middle Income,month_36_47 , female,primary,837.8,11.94166866,842.2,9.612966041,842.2,1.082593208,842.2,0.252161007,stunting
MNG,Asia,Lower Middle Income,month_36_47 , female,none-primary,1096,12.75798358,1100.7,9.775715454,1100.7,0.946770237,1100.7,0.287080948,stunting
MNG,Asia,Lower Middle Income,month_36_47 , female,secondary,2640.7,10.28970727,2626.2,9.865352981,2626.2,0.822309801,2626.2,0.410760795,stunting
MNG,Asia,Lower Middle Income,month_36_47 , female,higher,1199.4,11.18585126,1196.9,8.546854374,1196.9,0.951048542,1196.9,0.1,stunting
MNG,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,3257.6,10.63906864,3237.2,9.600911281,3237.2,0.818098974,3237.2,0.345703077,stunting
MNG,Asia,Lower Middle Income,month_48_59 , female,none,843.7,10.05736636,836.5,7.29790795,836.5,0.983682008,836.5,0.4,stunting
MNG,Asia,Lower Middle Income,month_48_59 , female,primary,840.7,10.40271203,834.3,7.75106077,834.3,1.292161093,834.3,0.461440729,stunting
MNG,Asia,Lower Middle Income,month_48_59 , female,none-primary,1098.9,11.57846938,1092.8,8.355417277,1092.8,1.105783309,1092.8,0.447108346,stunting
MNG,Asia,Lower Middle Income,month_48_59 , female,secondary,2643.6,9.802110758,2618.3,9.272833518,2618.3,0.88830157,2618.3,0.477924608,stunting
MNG,Asia,Lower Middle Income,month_48_59 , female,higher,1202.3,10.11156949,1189,7.233305299,1189,1.097224558,1189,0.245836838,stunting
MNG,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,3260.5,10.24341665,3229.3,9.1198526,3229.3,0.871594463,3229.3,0.4,stunting
MNG,Asia,Lower Middle Income,month_24_59 , female,none,2021.5,9.992213703,2007.7,7.847636599,2007.7,0.761373711,2007.7,0.225750859,stunting
MNG,Asia,Lower Middle Income,month_24_59 , female,primary,2018.5,10.13595244,2005.5,8.036753927,2005.5,0.889458988,2005.5,0.251119422,stunting
MNG,Asia,Lower Middle Income,month_24_59 , female,none-primary,2276.7,10.73371107,2264,8.295848057,2264,0.845477032,2264,0.268215548,stunting
MNG,Asia,Lower Middle Income,month_24_59 , female,secondary,3821.4,9.846318103,3789.5,8.953703655,3789.5,0.8,3789.5,0.361522628,stunting
MNG,Asia,Lower Middle Income,month_24_59 , female,higher,2380.1,10.02941053,2360.2,7.73298873,2360.2,0.851775273,2360.2,0.174112363,stunting
MNG,Asia,Lower Middle Income,month_24_59 , female,higher_secondary,4438.3,10.16436924,4400.5,8.885749347,4400.5,0.8,4400.5,0.320499943,stunting
MNE,Europe,Upper Middle Income,month_0_5 , male,none-primary,217,15.46612903,211.2,2.846022727,211.2,3.897869318,211.2,0.837357955,stunting
MNE,Europe,Upper Middle Income,month_0_5 , male,secondary,383.5,2.552046936,367.8,11.07936378,367.8,4.090375204,367.8,0.87822186,overweight
MNE,Europe,Upper Middle Income,month_0_5 , male,higher,311.2,6.05751928,286.6,4.211060712,286.6,1.792742498,286.6,0.6585485,stunting
MNE,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,660.3,4.1,625.9,8.322239974,625.9,2.619092507,625.9,0.709282633,overweight
MNE,Europe,Upper Middle Income,month_6_11 , male,none-primary,248.7,13.53968637,248.7,5.023039807,248.7,3.196139928,248.7,0.367310012,stunting
MNE,Europe,Upper Middle Income,month_6_11 , male,secondary,415.2,2.384104046,405.3,11.65344189,405.3,3.641968912,405.3,0.586010363,overweight
MNE,Europe,Upper Middle Income,month_6_11 , male,higher,342.9,5.530096238,324.1,5.723665535,324.1,1.497840173,324.1,0.318543659,overweight
MNE,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,692,3.928323699,663.4,8.828821224,663.4,2.428308713,663.4,0.540307507,overweight
MNE,Europe,Upper Middle Income,month_12_23 , male,none-primary,270.4,15.62156065,269.7,4.125806452,269.7,2.141935484,269.7,0.85483871,stunting
MNE,Europe,Upper Middle Income,month_12_23 , male,secondary,436.9,4.226665141,426.3,10.75918367,426.3,2.953061224,426.3,0.883673469,overweight
MNE,Europe,Upper Middle Income,month_12_23 , male,higher,364.6,7.550795392,345.1,4.979831933,345.1,0.777310924,345.1,0.702521008,stunting
MNE,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,713.7,5.00931764,684.4,8.358474576,684.4,2.036440678,684.4,0.727118644,overweight
MNE,Europe,Upper Middle Income,month_0_23 , male,none-primary,370.7,12.17350958,364.3,5.2429042,364.3,3.646225638,364.3,0.848943179,stunting
MNE,Europe,Upper Middle Income,month_0_23 , male,secondary,537.2,3.974832465,520.9,10.33576502,520.9,3.857803801,520.9,0.874313688,overweight
MNE,Europe,Upper Middle Income,month_0_23 , male,higher,464.9,6.542632824,439.7,5.721628383,439.7,2.317239027,439.7,0.730407096,stunting
MNE,Europe,Upper Middle Income,month_0_23 , male,higher_secondary,814,4.746683047,779,8.366880616,779,2.752734275,779,0.73987163,overweight
MNE,Europe,Upper Middle Income,month_24_35 , male,none-primary,247.4,15.24632175,247.4,2.952303961,247.4,2.216936136,247.4,0.552303961,stunting
MNE,Europe,Upper Middle Income,month_24_35 , male,secondary,413.9,3.369171297,404,10.40670792,404,3.043762376,404,0.7,overweight
MNE,Europe,Upper Middle Income,month_24_35 , male,higher,341.6,6.735626464,322.8,4.139436183,322.8,0.740520446,322.8,0.460130112,stunting
MNE,Europe,Upper Middle Income,month_24_35 , male,higher_secondary,690.7,4.521528884,662.1,8.062543422,662.1,2.060912249,662.1,0.609771938,overweight
MNE,Europe,Upper Middle Income,month_36_47 , male,none-primary,279.2,14.97320917,277.2,4.502272727,277.2,1.581818182,277.2,0.329545455,stunting
MNE,Europe,Upper Middle Income,month_36_47 , male,secondary,445.7,4.045501458,433.8,10.88506224,433.8,2.581120332,433.8,0.547510373,overweight
MNE,Europe,Upper Middle Income,month_36_47 , male,higher,373.4,7.256213176,352.6,5.257629041,352.6,0.365995462,352.6,0.29279637,stunting
MNE,Europe,Upper Middle Income,month_36_47 , male,higher_secondary,722.5,4.888027682,691.9,8.463419569,691.9,1.813181096,691.9,0.518051742,overweight
MNE,Europe,Upper Middle Income,month_48_59 , male,none-primary,297.6,10.95927419,292.3,4.324837496,292.3,1.87505987,292.3,0.687478618,stunting
MNE,Europe,Upper Middle Income,month_48_59 , male,secondary,464.1,1.904848093,448.9,10.5548229,448.9,2.738449543,448.9,0.773245712,overweight
MNE,Europe,Upper Middle Income,month_48_59 , male,higher,391.8,4.569754977,367.7,5.08555888,367.7,0.649034539,367.7,0.578841447,overweight
MNE,Europe,Upper Middle Income,month_48_59 , male,higher_secondary,740.9,3.526197867,707,8.305459689,707,1.929476662,707,0.662008487,overweight
MNE,Europe,Upper Middle Income,month_0_5 , female,none-primary,209.4,16.1974212,209.4,2.861747851,209.4,2.757020057,209.4,0.436246418,stunting
MNE,Europe,Upper Middle Income,month_0_5 , female,secondary,375.9,2.698324022,366,11.12885246,366,3.438606557,366,0.648934426,overweight
MNE,Europe,Upper Middle Income,month_0_5 , female,higher,303.6,6.326383399,284.8,4.23125,284.8,0.940625,284.8,0.3625,stunting
MNE,Europe,Upper Middle Income,month_0_5 , female,higher_secondary,652.7,4.202267504,624.1,8.343310367,624.1,2.232622977,624.1,0.574331037,overweight
MNE,Europe,Upper Middle Income,month_6_11 , female,none-primary,214.4,15.23432836,214.4,2.885214552,214.4,2.045149254,214.4,0.426072761,stunting
MNE,Europe,Upper Middle Income,month_6_11 , female,secondary,380.9,2.333420845,371,11.0309973,371,3.018032345,371,0.640188679,overweight
MNE,Europe,Upper Middle Income,month_6_11 , female,higher,308.6,5.81720674,289.8,4.224982747,289.8,0.445307108,289.8,0.356245687,stunting
MNE,Europe,Upper Middle Income,month_6_11 , female,higher_secondary,657.7,3.979504333,629.1,8.307741218,629.1,1.994182165,629.1,0.569766333,overweight
MNE,Europe,Upper Middle Income,month_12_23 , female,none-primary,247.7,18.098587,247.7,5.183003633,247.7,1.770205894,247.7,0.368792895,stunting
MNE,Europe,Upper Middle Income,month_12_23 , female,secondary,414.2,5.083486239,404.3,11.76784566,404.3,2.769453376,404.3,0.587459807,overweight
MNE,Europe,Upper Middle Income,month_12_23 , female,higher,341.9,8.809505703,323.1,5.848467967,323.1,0.399411947,323.1,0.319529557,stunting
MNE,Europe,Upper Middle Income,month_12_23 , female,higher_secondary,691,5.548625181,662.4,8.894384058,662.4,1.893931159,662.4,0.541123188,overweight
MNE,Europe,Upper Middle Income,month_0_23 , female,none-primary,306.2,15.38167864,306.2,4.714990202,306.2,1.875669497,306.2,0.298334422,stunting
MNE,Europe,Upper Middle Income,month_0_23 , female,secondary,472.7,4.934271208,462.8,10.6258427,462.8,2.712921348,462.8,0.513202247,overweight
MNE,Europe,Upper Middle Income,month_0_23 , female,higher,400.4,8.088961039,381.6,5.37091195,381.6,0.69418239,381.6,0.270545073,stunting
MNE,Europe,Upper Middle Income,month_0_23 , female,higher_secondary,749.5,5.418212141,720.9,8.394423637,720.9,1.928686364,720.9,0.497211819,overweight
MNE,Europe,Upper Middle Income,month_24_35 , female,none-primary,261.3,12.90746269,261.8,4.320053476,261.8,1.856149733,261.8,0.530213904,stunting
MNE,Europe,Upper Middle Income,month_24_35 , female,secondary,427.8,2.326507714,418.4,11.00597514,418.4,2.789555449,418.4,0.681094646,overweight
MNE,Europe,Upper Middle Income,month_24_35 , female,higher,355.5,5.3492827,337.2,5.150652432,337.2,0.523457888,337.2,0.446915777,stunting
MNE,Europe,Upper Middle Income,month_24_35 , female,higher_secondary,704.6,3.865739427,676.5,8.483074649,676.5,1.924611973,676.5,0.6,overweight
MNE,Europe,Upper Middle Income,month_36_47 , female,none-primary,245.9,14.64432696,237.8,4.892682927,237.8,2.932926829,237.8,0.384146341,stunting
MNE,Europe,Upper Middle Income,month_36_47 , female,secondary,412.4,2.967022308,394.4,11.75808824,394.4,3.495588235,394.4,0.602205882,overweight
MNE,Europe,Upper Middle Income,month_36_47 , female,higher,340.1,6.26283446,313.2,5.649074074,313.2,1.238888889,313.2,0.32962963,stunting
MNE,Europe,Upper Middle Income,month_36_47 , female,higher_secondary,689.2,4.283401045,652.5,8.844888889,652.5,2.319555556,652.5,0.549333333,overweight
MNE,Europe,Upper Middle Income,month_48_59 , female,none-primary,262.1,15.63090424,254.7,4.030742049,254.7,2.371731449,254.7,0.358657244,stunting
MNE,Europe,Upper Middle Income,month_48_59 , female,secondary,428.6,4.011712552,411.3,10.94223195,411.3,3.124945295,411.3,0.577461707,overweight
MNE,Europe,Upper Middle Income,month_48_59 , female,higher,356.3,7.369660399,330.1,4.945289306,330.1,0.892608301,330.1,0.312753711,stunting
MNE,Europe,Upper Middle Income,month_48_59 , female,higher_secondary,705.4,4.887921747,669.4,8.417149686,669.4,2.121511802,669.4,0.535464595,overweight
MNE,Europe,Upper Middle Income,month_24_59 , female,none-primary,403.9,11.46620451,389,5.816838046,389,2.346966581,389,0.340899743,stunting
MNE,Europe,Upper Middle Income,month_24_59 , female,secondary,570.4,3.951192146,545.6,10.51440616,545.6,2.921884164,545.6,0.510942082,overweight
MNE,Europe,Upper Middle Income,month_24_59 , female,higher,498.1,6.344408753,464.4,6.176916451,464.4,1.299612403,464.4,0.311154177,stunting
MNE,Europe,Upper Middle Income,month_24_59 , female,higher_secondary,847.2,4.700519358,803.7,8.548662436,803.7,2.151337564,803.7,0.497324872,overweight
NAM,Africa,Upper Middle Income,month_0_5 , male,none,276.6,21.3462039,276,5.857898551,276,16.30384058,276,10.07126812,stunting
NAM,Africa,Upper Middle Income,month_0_5 , male,primary,587.8,23.39666553,579.4,4.380307214,579.4,10.03224025,579.4,5.338367276,stunting
NAM,Africa,Upper Middle Income,month_0_5 , male,none-primary,732.2,25.0875717,722.7,3.985318943,722.7,11.30170195,722.7,5.913850837,stunting
NAM,Africa,Upper Middle Income,month_0_5 , male,secondary,1344.1,17.35414032,1324.6,5.470851578,1324.6,8.641521969,1324.6,3.741703156,stunting
NAM,Africa,Upper Middle Income,month_0_5 , male,higher,234.3,8.728467776,234.8,8.786839864,234.8,9.503492334,234.8,7.06890971,wasting
NAM,Africa,Upper Middle Income,month_0_5 , male,higher_secondary,1446.2,16.68698659,1426.7,5.618553305,1426.7,8.127805425,1426.7,3.492913717,stunting
NAM,Africa,Upper Middle Income,month_6_11 , male,none,293.2,20.32592087,289.9,2.552845809,289.9,18.32162815,289.9,7.847154191,stunting
NAM,Africa,Upper Middle Income,month_6_11 , male,primary,604.4,22.8454004,593.3,2.8,593.3,11.1651104,593.3,4.362497893,stunting
NAM,Africa,Upper Middle Income,month_6_11 , male,none-primary,748.8,24.60512821,736.6,2.719902254,736.6,12.19022536,736.6,5.116969862,stunting
NAM,Africa,Upper Middle Income,month_6_11 , male,secondary,1360.7,17.18299405,1338.5,4.759043706,1338.5,9.158117295,1338.5,3.325722824,stunting
NAM,Africa,Upper Middle Income,month_6_11 , male,higher,250.9,8.370984456,248.7,4.770566948,248.7,12.23562525,248.7,4.644149578,wasting
NAM,Africa,Upper Middle Income,month_6_11 , male,higher_secondary,1462.8,16.53535685,1440.6,4.95576843,1440.6,8.61274469,1440.6,3.108815771,stunting
NAM,Africa,Upper Middle Income,month_12_23 , male,none,384.9,30.66287347,376.5,3.910411687,376.5,13.11723772,376.5,6.489588313,stunting
NAM,Africa,Upper Middle Income,month_12_23 , male,primary,696.1,28.22919121,679.9,3.520282394,679.9,9.194675688,679.9,4.054581556,stunting
NAM,Africa,Upper Middle Income,month_12_23 , male,none-primary,840.5,28.87198096,823.2,3.323226433,823.2,10.45495627,823.2,4.783284742,stunting
NAM,Africa,Upper Middle Income,month_12_23 , male,secondary,1452.4,20.12082071,1425.1,4.983636236,1425.1,8.34000421,1425.1,3.241821627,stunting
NAM,Africa,Upper Middle Income,month_12_23 , male,higher,342.6,23.18406305,335.3,5.72215926,335.3,7.963614673,335.3,3.947032508,stunting
NAM,Africa,Upper Middle Income,month_12_23 , male,higher_secondary,1554.5,19.31843036,1527.2,5.154190676,1527.2,7.880251441,1527.2,3.042823468,stunting
NAM,Africa,Upper Middle Income,month_0_23 , male,none,665.8,21.60621808,655.8,4.800762428,655.8,15.30591644,655.8,7.865553522,stunting
NAM,Africa,Upper Middle Income,month_0_23 , male,primary,977,22.75703173,959.2,4.242608424,959.2,11.83323603,959.2,5.704347373,stunting
NAM,Africa,Upper Middle Income,month_0_23 , male,none-primary,1121.4,23.94344569,1102.5,4.001587302,1102.5,12.43129252,1102.5,6.034013605,stunting
NAM,Africa,Upper Middle Income,month_0_23 , male,secondary,1733.3,18.35040674,1704.4,5.150346163,1704.4,9.964984745,1704.4,4.303461629,stunting
NAM,Africa,Upper Middle Income,month_0_23 , male,higher,623.5,16.88234162,614.6,5.848861048,614.6,12.64103482,614.6,6.570680117,stunting
NAM,Africa,Upper Middle Income,month_0_23 , male,higher_secondary,1835.4,17.76930369,1806.5,5.285109327,1806.5,9.484472737,1806.5,4.075228342,stunting
NAM,Africa,Upper Middle Income,month_24_35 , male,none,426.8,35.01134021,422.5,3.819905325,422.5,9.461301775,422.5,4.333278107,stunting
NAM,Africa,Upper Middle Income,month_24_35 , male,primary,738,30.88216802,725.9,3.492326767,725.9,7.315360242,725.9,2.953836617,stunting
NAM,Africa,Upper Middle Income,month_24_35 , male,none-primary,882.4,31.06029012,869.2,3.310308329,869.2,8.818775886,869.2,3.825448688,stunting
NAM,Africa,Upper Middle Income,month_24_35 , male,secondary,1494.3,21.658422,1471.1,4.924084019,1471.1,7.439399089,1471.1,2.724084019,stunting
NAM,Africa,Upper Middle Income,month_24_35 , male,higher,384.5,28.82590377,381.3,5.403304485,381.3,4.534382376,381.3,1.864463677,stunting
NAM,Africa,Upper Middle Income,month_24_35 , male,higher_secondary,1596.4,20.77875219,1573.2,5.0935164,1573.2,7.051538266,1573.2,2.564505467,stunting
NAM,Africa,Upper Middle Income,month_36_47 , male,none,402.9,28.37872921,398.8,1.531193581,398.8,9.096339017,398.8,3.615295888,stunting
NAM,Africa,Upper Middle Income,month_36_47 , male,primary,714.1,27.00180647,702.2,2.181444033,702.2,7.035659356,702.2,2.499515807,stunting
NAM,Africa,Upper Middle Income,month_36_47 , male,none-primary,858.5,27.83756552,845.5,2.216499113,845.5,8.628622117,845.5,3.472560615,stunting
NAM,Africa,Upper Middle Income,month_36_47 , male,secondary,1470.4,19.62400027,1447.4,4.311558657,1447.4,7.30573442,1447.4,2.499910184,stunting
NAM,Africa,Upper Middle Income,month_36_47 , male,higher,360.6,21.00529673,357.6,2.955844519,357.6,3.800838926,357.6,0.900139821,stunting
NAM,Africa,Upper Middle Income,month_36_47 , male,higher_secondary,1572.5,18.86305246,1549.5,4.523943207,1549.5,6.920748629,1549.5,2.352662149,stunting
NAM,Africa,Upper Middle Income,month_48_59 , male,none,362.9,27.28324607,358.2,2.12001675,358.2,8.780709101,358.2,3.60041876,stunting
NAM,Africa,Upper Middle Income,month_48_59 , male,primary,674.1,26.33035158,661.6,2.540145103,661.6,6.738316203,661.6,2.422989722,stunting
NAM,Africa,Upper Middle Income,month_48_59 , male,none-primary,818.5,27.32541234,804.9,2.513107218,804.9,8.464567027,804.9,3.458740216,stunting
NAM,Africa,Upper Middle Income,month_48_59 , male,secondary,1430.4,19.1012514,1406.8,4.541725903,1406.8,7.173692067,1406.8,2.463932329,stunting
NAM,Africa,Upper Middle Income,month_48_59 , male,higher,320.6,18.84532127,317,3.803659306,317,2.765962145,317,0.535583596,stunting
NAM,Africa,Upper Middle Income,month_48_59 , male,higher_secondary,1532.5,18.35526917,1508.9,4.744250779,1508.9,6.787282126,1508.9,2.315156737,stunting
NAM,Africa,Upper Middle Income,month_0_5 , female,none,284.8,21.79676966,283.4,5.315561044,283.4,12.09911785,283.4,4.985568102,stunting
NAM,Africa,Upper Middle Income,month_0_5 , female,primary,596,23.58375839,586.8,4.137014315,586.8,8.080623722,586.8,2.941871166,stunting
NAM,Africa,Upper Middle Income,month_0_5 , female,none-primary,740.4,25.21944895,730.1,3.793781674,730.1,9.720271196,730.1,3.981892891,stunting
NAM,Africa,Upper Middle Income,month_0_5 , female,secondary,1352.3,17.47323819,1332,5.357612613,1332,7.789481982,1332,2.69481982,stunting
NAM,Africa,Upper Middle Income,month_0_5 , female,higher,242.5,9.68428866,242.2,8.062758051,242.2,4.791288192,242.2,1.20982659,stunting
NAM,Africa,Upper Middle Income,month_0_5 , female,higher_secondary,1454.4,16.80148515,1434.1,5.512614183,1434.1,7.339076773,1434.1,2.521846454,stunting
NAM,Africa,Upper Middle Income,month_6_11 , female,none,269.4,21.33533779,268.6,3.466232316,268.6,13.60104244,268.6,6.32732688,stunting
NAM,Africa,Upper Middle Income,month_6_11 , female,primary,580.6,23.41705133,572,3.238111888,572,8.681923077,572,3.519055944,stunting
NAM,Africa,Upper Middle Income,month_6_11 , female,none-primary,725,25.12068966,715.3,3.067859639,715.3,10.23503425,715.3,4.464965749,stunting
NAM,Africa,Upper Middle Income,month_6_11 , female,secondary,1336.9,17.33045104,1317.2,4.980974795,1317.2,8.047327665,1317.2,2.942689037,stunting
NAM,Africa,Upper Middle Income,month_6_11 , female,higher,227.1,8.315543813,227.4,6.057167986,227.4,6.089709763,227.4,2.548944591,stunting
NAM,Africa,Upper Middle Income,month_6_11 , female,higher_secondary,1439,16.66164003,1419.3,5.164686817,1419.3,7.573677165,1419.3,2.750081026,stunting
NAM,Africa,Upper Middle Income,month_12_23 , female,none,420.8,25.59724335,419.4,3.945803529,419.4,10.01428231,419.4,4.874225083,stunting
NAM,Africa,Upper Middle Income,month_12_23 , female,primary,732,25.43650273,722.8,3.563973437,722.8,7.627019923,722.8,3.261801328,stunting
NAM,Africa,Upper Middle Income,month_12_23 , female,none-primary,876.4,26.51309904,866.1,3.369449255,866.1,9.084251241,866.1,4.085579032,stunting
NAM,Africa,Upper Middle Income,month_12_23 , female,secondary,1488.3,18.94286098,1468,4.962384196,1468,7.593113079,1468,2.875231608,stunting
NAM,Africa,Upper Middle Income,month_12_23 , female,higher,378.5,18.26166446,378.2,5.555896351,378.2,5.107218403,378.2,2.444103649,stunting
NAM,Africa,Upper Middle Income,month_12_23 , female,higher_secondary,1590.4,18.23420523,1570.1,5.129660531,1570.1,7.194490797,1570.1,2.705509203,stunting
NAM,Africa,Upper Middle Income,month_0_23 , female,none,686.2,19.62486156,684.8,4.988522196,684.8,9.599620327,684.8,4.146290888,stunting
NAM,Africa,Upper Middle Income,month_0_23 , female,primary,997.4,21.37034289,988.2,4.389101396,988.2,7.9808136,988.2,3.1904068,stunting
NAM,Africa,Upper Middle Income,month_0_23 , female,none-primary,1141.8,22.71093011,1131.5,4.135704817,1131.5,9.051436147,1131.5,3.830004419,stunting
NAM,Africa,Upper Middle Income,month_0_23 , female,secondary,1753.7,17.61300108,1733.4,5.218674282,1733.4,7.8,1733.4,2.893717549,stunting
NAM,Africa,Upper Middle Income,month_0_23 , female,higher,643.9,14.92048455,643.6,6.001413922,643.6,6.689527657,643.6,2.671674953,stunting
NAM,Africa,Upper Middle Income,month_0_23 , female,higher_secondary,1855.8,17.07885548,1835.5,5.347507491,1835.5,7.447507491,1835.5,2.747507491,stunting
NAM,Africa,Upper Middle Income,month_24_35 , female,none,427.3,31.70276153,421.5,3.290035587,421.5,7.423677343,421.5,3.017817319,stunting
NAM,Africa,Upper Middle Income,month_24_35 , female,primary,738.5,28.97060257,724.9,3.183777073,724.9,6.127603807,724.9,2.187046489,stunting
NAM,Africa,Upper Middle Income,month_24_35 , female,none-primary,882.9,29.46126402,868.2,3.052476388,868.2,7.828795208,868.2,3.186224372,stunting
NAM,Africa,Upper Middle Income,month_24_35 , female,secondary,1494.8,20.71710597,1470.1,4.772913407,1470.1,6.853805864,1470.1,2.345826815,stunting
NAM,Africa,Upper Middle Income,month_24_35 , female,higher,385,25.16184416,380.3,4.820194583,380.3,2.263055483,380.3,0.4,stunting
NAM,Africa,Upper Middle Income,month_24_35 , female,higher_secondary,1596.9,19.89789592,1572.2,4.952270703,1572.2,6.503727261,1572.2,2.210711105,stunting
NAM,Africa,Upper Middle Income,month_36_47 , female,none,386.3,24.33515403,376.6,3.105337228,376.6,8.780270844,376.6,3.701619756,stunting
NAM,Africa,Upper Middle Income,month_36_47 , female,primary,697.5,24.72956272,680,3.074470588,680,6.793338235,680,2.510897059,stunting
NAM,Africa,Upper Middle Income,month_36_47 , female,none-primary,841.9,25.97152869,823.3,2.955034617,823.3,8.471432042,823.3,3.508198712,stunting
NAM,Africa,Upper Middle Income,month_36_47 , female,secondary,1453.8,18.44958729,1425.2,4.770825147,1425.2,7.194323604,1425.2,2.505346618,stunting
NAM,Africa,Upper Middle Income,month_36_47 , female,higher,344,16.10869186,335.4,4.817650566,335.4,3.095438283,335.4,0.817352415,stunting
NAM,Africa,Upper Middle Income,month_36_47 , female,higher_secondary,1555.9,17.75758725,1527.3,4.955594841,1527.3,6.811189681,1527.3,2.355594841,stunting
NAM,Africa,Upper Middle Income,month_48_59 , female,none,401.6,22.81364542,397.7,2.236032185,397.7,8.595926578,397.7,3.110510435,stunting
NAM,Africa,Upper Middle Income,month_48_59 , female,primary,712.8,23.86386083,701.1,2.582284981,701.1,6.748566538,701.1,2.211424904,stunting
NAM,Africa,Upper Middle Income,month_48_59 , female,none-primary,857.2,25.22949137,844.4,2.549360493,844.4,8.392325912,844.4,3.234628138,stunting
NAM,Africa,Upper Middle Income,month_48_59 , female,secondary,1469.1,18.0949561,1446.3,4.507488073,1446.3,7.16677038,1446.3,2.360257208,stunting
NAM,Africa,Upper Middle Income,month_48_59 , female,higher,359.3,14.75836348,356.5,3.746535764,356.5,3.226255259,356.5,0.328639551,stunting
NAM,Africa,Upper Middle Income,month_48_59 , female,higher_secondary,1571.2,17.43273931,1548.4,4.707104107,1548.4,6.790674244,1548.4,2.222113149,stunting
NAM,Africa,Upper Middle Income,month_24_59 , female,none,926.4,24.6716753,909.2,3.058150022,909.2,5.701660801,909.2,1.697844259,stunting
NAM,Africa,Upper Middle Income,month_24_59 , female,primary,1237.6,24.80934066,1212.6,3.052647204,1212.6,5.357718951,1212.6,1.53146957,stunting
NAM,Africa,Upper Middle Income,month_24_59 , female,none-primary,1382,25.55759768,1355.9,2.982432333,1355.9,6.528379674,1355.9,2.240541338,stunting
NAM,Africa,Upper Middle Income,month_24_59 , female,secondary,1993.9,20.20020061,1957.8,4.295832056,1957.8,6.196061906,1957.8,1.90022985,stunting
NAM,Africa,Upper Middle Income,month_24_59 , female,higher,884.1,21.48689062,868,3.717557604,868,3.358882488,868,0.488237327,stunting
NAM,Africa,Upper Middle Income,month_24_59 , female,higher_secondary,2096,19.60124046,2059.9,4.456371669,2059.9,5.961469003,2059.9,1.819190252,stunting
NPL,Asia,Lower Middle Income,month_0_5 , male,none,1925.2,34.98990235,1940.8,2.985949093,1940.8,16.16696723,1940.8,3.812407255,stunting
NPL,Asia,Lower Middle Income,month_0_5 , male,primary,2347.2,33.16796183,2350.2,2.723206536,2350.2,12.49619607,2350.2,3.174049017,stunting
NPL,Asia,Lower Middle Income,month_0_5 , male,none-primary,3996.6,35.37139569,4018.3,2.806786452,4018.3,13.88503098,4018.3,3.381437424,stunting
NPL,Asia,Lower Middle Income,month_0_5 , male,secondary,2510.9,24.17092278,2505.6,2.365301724,2505.6,11.11627155,2505.6,2.717672414,stunting
