ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,wasting_estimate
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,none-primary,3.6064301053788137
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,secondary,3.522995283018868
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,higher_secondary,3.6187200638637576
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,primary,3.500257612079144
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,none-primary,3.4240911626020374
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,secondary,3.25851226993865
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,higher_secondary,3.374857453163182
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,primary,3.5789285964053428
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,none-primary,3.4814365881032545
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,secondary,3.344365569150644
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,higher_secondary,3.452273104639193
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,primary,1.8181007751937983
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,none-primary,1.802988369744019
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,secondary,1.4454831869130569
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,higher_secondary,1.3806962278758113
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,primary,1.643351121591015
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,none-primary,1.6403456340956342
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,secondary,1.1034089530510736
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,higher_secondary,1.0792255685310388
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,primary,1.731349555637582
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,none-primary,1.7229665071770337
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,secondary,1.3454015610557666
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,higher_secondary,1.2997396133373271
HND,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,primary,1.585135643220731
HND,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,none-primary,1.5861008194282933
HND,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,secondary,1.063756571610642
HND,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,higher_secondary,1.046455795397877
HND,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,primary,1.4845697674418603
HND,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,none-primary,1.4921007581315726
HND,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,secondary,0.87339319217368
HND,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,higher_secondary,0.8762278790200916
HND,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,primary,1.4662651125122923
HND,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,none-primary,1.4749492900608518
HND,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,secondary,0.8454299219289394
HND,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,higher_secondary,0.8511957631747691
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,primary,1.666208615720184
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,none-primary,1.6616000115963878
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,secondary,1.1437069888362137
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,higher_secondary,1.1145164764161104
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,primary,1.5452441716638745
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,none-primary,1.5490731167450595
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,secondary,0.9
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,higher_secondary,0.9
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,primary,1.467308193587627
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,none-primary,1.4759356044194107
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,secondary,0.8457938451709084
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , female,higher_secondary,0.8515340489848381
HND,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,primary,1.4880801764817602
HND,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,none-primary,1.4954171274112298
HND,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,secondary,0.8740902080684001
HND,Latin America and the Caribbean,Lower Middle Income,month_24_35 , female,higher_secondary,0.8768740340030912
HND,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,primary,1.4609807104520394
HND,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,none-primary,1.470102895560323
HND,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,secondary,0.8226924015289111
HND,Latin America and the Caribbean,Lower Middle Income,month_36_47 , female,higher_secondary,0.8310126276065606
HND,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,primary,1.5073675057478042
HND,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,none-primary,1.5134899661408872
HND,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,secondary,0.9
HND,Latin America and the Caribbean,Lower Middle Income,month_48_59 , female,higher_secondary,0.9000000000000001
IRQ,Asia,Upper Middle Income,month_0_5 , male,primary,3.809651746337508
IRQ,Asia,Upper Middle Income,month_0_5 , male,none-primary,3.579372636504612
IRQ,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,4.035289936622639
IRQ,Asia,Upper Middle Income,month_6_11 , male,primary,3.2365031515483693
IRQ,Asia,Upper Middle Income,month_6_11 , male,none-primary,3.1700629696975127
IRQ,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,3.3630257467127223
IRQ,Asia,Upper Middle Income,month_12_23 , male,primary,3.073280284548212
IRQ,Asia,Upper Middle Income,month_12_23 , male,none-primary,3.0539800639900574
IRQ,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,3.1631500353671638
IRQ,Asia,Upper Middle Income,month_24_35 , male,primary,2.7988173575868163
IRQ,Asia,Upper Middle Income,month_24_35 , male,none-primary,2.8518185941804983
IRQ,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,2.8478095637473952
IRQ,Asia,Upper Middle Income,month_36_47 , male,primary,2.773591451721959
IRQ,Asia,Upper Middle Income,month_36_47 , male,none-primary,2.8319962164829744
IRQ,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,2.81737040372395
IRQ,Asia,Upper Middle Income,month_48_59 , male,primary,2.719599964282525
IRQ,Asia,Upper Middle Income,month_48_59 , male,none-primary,2.792306229589517
IRQ,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,2.75587603559374
IRQ,Asia,Upper Middle Income,month_0_5 , female,primary,3.5756992252000512
IRQ,Asia,Upper Middle Income,month_0_5 , female,none-primary,3.411695566475616
IRQ,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,3.7624194554146753
IRQ,Asia,Upper Middle Income,month_6_11 , female,primary,3.147249109469206
IRQ,Asia,Upper Middle Income,month_6_11 , female,none-primary,3.105572601750745
IRQ,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,3.260400170410307
IRQ,Asia,Upper Middle Income,month_12_23 , female,primary,2.86046436596186
IRQ,Asia,Upper Middle Income,month_12_23 , female,none-primary,2.89750482445746
IRQ,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,2.919341192695832
IRQ,Asia,Upper Middle Income,month_24_35 , female,primary,2.815906053527641
IRQ,Asia,Upper Middle Income,month_24_35 , female,none-primary,2.86508108200184
IRQ,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,2.868574986943072
IRQ,Asia,Upper Middle Income,month_36_47 , female,primary,2.676351652266857
IRQ,Asia,Upper Middle Income,month_36_47 , female,none-primary,2.76011685192979
IRQ,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,2.706251912289648
IRQ,Asia,Upper Middle Income,month_48_59 , female,primary,2.7794668489405336
IRQ,Asia,Upper Middle Income,month_48_59 , female,none-primary,2.837519619281032
IRQ,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,2.8255169886393388
JOR,Asia,Upper Middle Income,month_0_5 , male,primary,1.9215910780669143
JOR,Asia,Upper Middle Income,month_0_5 , male,none-primary,2.250741839762611
JOR,Asia,Upper Middle Income,month_0_5 , male,secondary,3.0522902553413243
JOR,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,2.5612105469166995
JOR,Asia,Upper Middle Income,month_6_11 , male,primary,1.2821115241635688
JOR,Asia,Upper Middle Income,month_6_11 , male,none-primary,1.6959102051348216
JOR,Asia,Upper Middle Income,month_6_11 , male,secondary,2.9402397081813447
JOR,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,2.4846973632708256
JOR,Asia,Upper Middle Income,month_12_23 , male,primary,0.7895083532219571
JOR,Asia,Upper Middle Income,month_12_23 , male,none-primary,1.1123293626641162
JOR,Asia,Upper Middle Income,month_12_23 , male,secondary,2.670170899596488
JOR,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,2.3234171725932358
JOR,Asia,Upper Middle Income,month_24_35 , male,primary,1.0715896999361567
JOR,Asia,Upper Middle Income,month_24_35 , male,none-primary,1.3999999999999997
JOR,Asia,Upper Middle Income,month_24_35 , male,secondary,2.7840839889898428
JOR,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,2.396499600876374
JOR,Asia,Upper Middle Income,month_36_47 , male,primary,3.294677762724985
JOR,Asia,Upper Middle Income,month_36_47 , male,none-primary,3.3952464788732395
JOR,Asia,Upper Middle Income,month_36_47 , male,secondary,3.293038652980542
JOR,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,2.7598411769623006
JOR,Asia,Upper Middle Income,month_48_59 , male,primary,1.3216367017978925
JOR,Asia,Upper Middle Income,month_48_59 , male,none-primary,1.617488789237668
JOR,Asia,Upper Middle Income,month_48_59 , male,secondary,2.8310308954104477
JOR,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,2.431134738585845
JOR,Asia,Upper Middle Income,month_0_5 , female,primary,2.6985260399606945
JOR,Asia,Upper Middle Income,month_0_5 , female,none-primary,2.944475602916433
JOR,Asia,Upper Middle Income,month_0_5 , female,secondary,3.19645666163502
JOR,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,2.653676219259899
JOR,Asia,Upper Middle Income,month_6_11 , female,primary,1.2112445939452188
JOR,Asia,Upper Middle Income,month_6_11 , female,none-primary,1.6624845233182006
JOR,Asia,Upper Middle Income,month_6_11 , female,secondary,2.9496543353211258
JOR,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,2.4871599310889385
JOR,Asia,Upper Middle Income,month_12_23 , female,primary,1.781847099989397
JOR,Asia,Upper Middle Income,month_12_23 , female,none-primary,2.0395333269580185
JOR,Asia,Upper Middle Income,month_12_23 , female,secondary,2.9457430755001703
JOR,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,2.5094598723519828
JOR,Asia,Upper Middle Income,month_24_35 , female,primary,1.2033720571604811
JOR,Asia,Upper Middle Income,month_24_35 , female,none-primary,1.5091602343532036
JOR,Asia,Upper Middle Income,month_24_35 , female,secondary,2.8014450727369398
JOR,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,2.4107873935954607
JOR,Asia,Upper Middle Income,month_36_47 , female,primary,0.9105108055009824
JOR,Asia,Upper Middle Income,month_36_47 , female,none-primary,1.230751383187578
JOR,Asia,Upper Middle Income,month_36_47 , female,secondary,2.712876777817617
JOR,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,2.351648480581955
JOR,Asia,Upper Middle Income,month_48_59 , female,primary,2.1325977933801408
JOR,Asia,Upper Middle Income,month_48_59 , female,none-primary,2.344925427428156
JOR,Asia,Upper Middle Income,month_48_59 , female,secondary,3.014683483483484
JOR,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,2.561684412373215
KAZ,Asia,Upper Middle Income,month_0_5 , male,secondary,7.662314540059348
KAZ,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,3.39560089499033
KAZ,Asia,Upper Middle Income,month_6_11 , male,secondary,2.9242056993121524
KAZ,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,2.439855259757043
KAZ,Asia,Upper Middle Income,month_12_23 , male,secondary,3.8232604373757457
KAZ,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,2.721550387596899
KAZ,Asia,Upper Middle Income,month_24_35 , male,secondary,3.183190604355273
KAZ,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,2.546835443037975
KAZ,Asia,Upper Middle Income,month_36_47 , male,secondary,2.5015869492842087
KAZ,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,2.359783913565426
KAZ,Asia,Upper Middle Income,month_48_59 , male,secondary,3.04552008238929
KAZ,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,2.5006435901895983
KAZ,Asia,Upper Middle Income,month_0_5 , female,secondary,8.795823707126354
KAZ,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,3.673037889039242
KAZ,Asia,Upper Middle Income,month_6_11 , female,secondary,5.063495838287753
KAZ,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,2.8349460092994656
KAZ,Asia,Upper Middle Income,month_12_23 , female,secondary,2.8669275929549904
KAZ,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,2.4581826913182176
KAZ,Asia,Upper Middle Income,month_24_35 , female,secondary,2.584985550948612
KAZ,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,2.3775677356925637
KAZ,Asia,Upper Middle Income,month_36_47 , female,secondary,2.9955456315126536
KAZ,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,2.503651969033996
KAZ,Asia,Upper Middle Income,month_48_59 , female,secondary,2.9856310679611653
KAZ,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,2.492555703871034
KEN,Africa,Lower Middle Income,month_0_5 , male,primary,3.564749050411182
KEN,Africa,Lower Middle Income,month_0_5 , male,none-primary,4.67295169725866
KEN,Africa,Lower Middle Income,month_0_5 , male,secondary,3.6410054609701255
KEN,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,3.263505145038879
KEN,Africa,Lower Middle Income,month_6_11 , male,primary,3.753865797735532
KEN,Africa,Lower Middle Income,month_6_11 , male,none-primary,4.8244816709031335
KEN,Africa,Lower Middle Income,month_6_11 , male,secondary,4.0482102267112055
KEN,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,3.5839487242394505
KEN,Africa,Lower Middle Income,month_12_23 , male,primary,3.914944615487585
KEN,Africa,Lower Middle Income,month_12_23 , male,none-primary,4.883059473194829
KEN,Africa,Lower Middle Income,month_12_23 , male,secondary,4.314837024380627
KEN,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,3.862118663151899
KEN,Africa,Lower Middle Income,month_24_35 , male,primary,3.500000000000001
KEN,Africa,Lower Middle Income,month_24_35 , male,none-primary,4.529494812042865
KEN,Africa,Lower Middle Income,month_24_35 , male,secondary,3.5
KEN,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,3.205933949801849
KEN,Africa,Lower Middle Income,month_36_47 , male,primary,3.5341281198003327
KEN,Africa,Lower Middle Income,month_36_47 , male,none-primary,4.555106351415311
KEN,Africa,Lower Middle Income,month_36_47 , male,secondary,3.566659083522912
KEN,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,3.261582395651432
KEN,Africa,Lower Middle Income,month_48_59 , male,primary,3.5310613635208195
KEN,Africa,Lower Middle Income,month_48_59 , male,none-primary,4.568493366911327
KEN,Africa,Lower Middle Income,month_48_59 , male,secondary,3.5617574716129248
KEN,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,3.2486516808369714
KEN,Africa,Lower Middle Income,month_0_5 , female,primary,3.5000000000000004
KEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,4.617177093107321
KEN,Africa,Lower Middle Income,month_0_5 , female,secondary,3.5000000000000004
KEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,3.155544208213413
KEN,Africa,Lower Middle Income,month_6_11 , female,primary,3.889177227921948
KEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,4.93679133421562
KEN,Africa,Lower Middle Income,month_6_11 , female,secondary,4.339438286458128
KEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,3.810760045924225
KEN,Africa,Lower Middle Income,month_12_23 , female,primary,3.638007032205463
KEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,4.661061228010898
KEN,Africa,Lower Middle Income,month_12_23 , female,secondary,3.7750236950781937
KEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,3.4184432957521
KEN,Africa,Lower Middle Income,month_24_35 , female,primary,3.3067223213384054
KEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,4.37234051659569
KEN,Africa,Lower Middle Income,month_24_35 , female,secondary,3.1182887913841246
KEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,2.8952801807704134
KEN,Africa,Lower Middle Income,month_36_47 , female,primary,3.4671148140076777
KEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,4.50475740233889
KEN,Africa,Lower Middle Income,month_36_47 , female,secondary,3.4353065329947565
KEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,3.152125044839177
KEN,Africa,Lower Middle Income,month_48_59 , female,primary,3.51542964276322
KEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,4.556310149673935
KEN,Africa,Lower Middle Income,month_48_59 , female,secondary,3.53071415303038
KEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,3.2231581798483204
KIR,Oceania,Lower Middle Income,month_0_5 , male,none-primary,5.033081570996979
KIR,Oceania,Lower Middle Income,month_0_5 , male,higher_secondary,4.077316017316018
KIR,Oceania,Lower Middle Income,month_6_11 , male,none-primary,3.944200151630023
KIR,Oceania,Lower Middle Income,month_6_11 , male,higher_secondary,3.7650704225352114
KIR,Oceania,Lower Middle Income,month_12_23 , male,none-primary,3.665687789799073
KIR,Oceania,Lower Middle Income,month_12_23 , male,higher_secondary,3.684267833519895
KIR,Oceania,Lower Middle Income,month_24_35 , male,none-primary,3.140863787375415
KIR,Oceania,Lower Middle Income,month_24_35 , male,higher_secondary,3.5201832951468446
KIR,Oceania,Lower Middle Income,month_36_47 , male,none-primary,2.8201793721973094
KIR,Oceania,Lower Middle Income,month_36_47 , male,higher_secondary,3.4127444924850736
KIR,Oceania,Lower Middle Income,month_48_59 , male,none-primary,2.2271336951159357
KIR,Oceania,Lower Middle Income,month_48_59 , male,higher_secondary,3.230563197508435
KIR,Oceania,Lower Middle Income,month_0_5 , female,none-primary,4.887129455909943
KIR,Oceania,Lower Middle Income,month_0_5 , female,higher_secondary,4.037053040941991
KIR,Oceania,Lower Middle Income,month_6_11 , female,none-primary,3.784282907662082
KIR,Oceania,Lower Middle Income,month_6_11 , female,higher_secondary,3.718704169858816
KIR,Oceania,Lower Middle Income,month_12_23 , female,none-primary,3.3688608403898384
KIR,Oceania,Lower Middle Income,month_12_23 , female,higher_secondary,3.5889163194980203
KIR,Oceania,Lower Middle Income,month_24_35 , female,none-primary,3.0283553266816865
KIR,Oceania,Lower Middle Income,month_24_35 , female,higher_secondary,3.480348489535004
KIR,Oceania,Lower Middle Income,month_36_47 , female,none-primary,2.789497262319562
KIR,Oceania,Lower Middle Income,month_36_47 , female,higher_secondary,3.4098120868252564
KIR,Oceania,Lower Middle Income,month_48_59 , female,none-primary,2.370944542112833
KIR,Oceania,Lower Middle Income,month_48_59 , female,higher_secondary,3.2677640039092646
KGZ,Asia,Lower Middle Income,month_0_5 , male,secondary,2.4322147302904567
KGZ,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,2.1929166379844425
KGZ,Asia,Lower Middle Income,month_6_11 , male,secondary,2.061923357284182
KGZ,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,1.946901311249137
KGZ,Asia,Lower Middle Income,month_12_23 , male,secondary,1.8532052201348057
KGZ,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,1.8110676701528037
KGZ,Asia,Lower Middle Income,month_24_35 , male,secondary,1.983184453102728
KGZ,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,1.9
KGZ,Asia,Lower Middle Income,month_36_47 , male,secondary,1.8983489894676917
KGZ,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,1.8421269285621675
KGZ,Asia,Lower Middle Income,month_48_59 , male,secondary,1.7934515230133563
KGZ,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,1.7702628481757552
KGZ,Asia,Lower Middle Income,month_0_5 , female,secondary,2.145038955678241
KGZ,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,2.002843423083519
KGZ,Asia,Lower Middle Income,month_6_11 , female,secondary,2.109483705602343
KGZ,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,1.9780173756533173
KGZ,Asia,Lower Middle Income,month_12_23 , female,secondary,2.160783261802575
KGZ,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,2.0187793117114734
KGZ,Asia,Lower Middle Income,month_24_35 , female,secondary,2.0612586465438008
KGZ,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,1.9519919860741617
KGZ,Asia,Lower Middle Income,month_36_47 , female,secondary,1.8559078349646416
KGZ,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,1.8135091721013912
KGZ,Asia,Lower Middle Income,month_48_59 , female,secondary,1.7772803688937988
KGZ,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,1.759261922662047
LAO,Asia,Lower Middle Income,month_0_5 , male,primary,9.21088931388955
LAO,Asia,Lower Middle Income,month_0_5 , male,none-primary,9.670913154533842
LAO,Asia,Lower Middle Income,month_0_5 , male,secondary,8.446243578767124
LAO,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,8.154329648372173
LAO,Asia,Lower Middle Income,month_6_11 , male,primary,9.729024644493832
LAO,Asia,Lower Middle Income,month_6_11 , male,none-primary,10.01445888016883
LAO,Asia,Lower Middle Income,month_6_11 , male,secondary,9.152086894774216
LAO,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,8.733193403298351
LAO,Asia,Lower Middle Income,month_12_23 , male,primary,9.261129999821993
LAO,Asia,Lower Middle Income,month_12_23 , male,none-primary,9.67178769917066
LAO,Asia,Lower Middle Income,month_12_23 , male,secondary,8.61682081324815
LAO,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,8.330049592495772
LAO,Asia,Lower Middle Income,month_24_35 , male,primary,9.0574724922551
LAO,Asia,Lower Middle Income,month_24_35 , male,none-primary,9.530865932115653
LAO,Asia,Lower Middle Income,month_24_35 , male,secondary,8.35276611452037
LAO,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,8.109934054947802
LAO,Asia,Lower Middle Income,month_36_47 , male,primary,9.15624836258842
LAO,Asia,Lower Middle Income,month_36_47 , male,none-primary,9.593374439052864
LAO,Asia,Lower Middle Income,month_36_47 , male,secondary,8.497310678519186
LAO,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,8.235866822341908
LAO,Asia,Lower Middle Income,month_48_59 , male,primary,9.078762687978308
LAO,Asia,Lower Middle Income,month_48_59 , male,none-primary,9.546231596095224
LAO,Asia,Lower Middle Income,month_48_59 , male,secondary,8.378592409279092
LAO,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,8.130937885326757
LAO,Asia,Lower Middle Income,month_0_5 , female,primary,9.369698423166858
LAO,Asia,Lower Middle Income,month_0_5 , female,none-primary,9.777826660800702
LAO,Asia,Lower Middle Income,month_0_5 , female,secondary,8.656490313566383
LAO,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,8.323851451486359
LAO,Asia,Lower Middle Income,month_6_11 , female,primary,9.166991643454038
LAO,Asia,Lower Middle Income,month_6_11 , female,none-primary,9.641195236069755
LAO,Asia,Lower Middle Income,month_6_11 , female,secondary,8.388621794871796
LAO,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,8.107944563732188
LAO,Asia,Lower Middle Income,month_12_23 , female,primary,9.236674334538286
LAO,Asia,Lower Middle Income,month_12_23 , female,none-primary,9.662215032728913
LAO,Asia,Lower Middle Income,month_12_23 , female,secondary,8.563345568956478
LAO,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,8.277781948203316
LAO,Asia,Lower Middle Income,month_24_35 , female,primary,8.952563488260662
LAO,Asia,Lower Middle Income,month_24_35 , female,none-primary,9.45710702032685
LAO,Asia,Lower Middle Income,month_24_35 , female,secondary,8.21992235061683
LAO,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,8.0
LAO,Asia,Lower Middle Income,month_36_47 , female,primary,8.878490506384697
LAO,Asia,Lower Middle Income,month_36_47 , female,none-primary,9.402020633660946
LAO,Asia,Lower Middle Income,month_36_47 , female,secondary,8.134021716954186
LAO,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,7.930638499431602
LAO,Asia,Lower Middle Income,month_48_59 , female,primary,9.047182232511032
LAO,Asia,Lower Middle Income,month_48_59 , female,none-primary,9.528932024319744
LAO,Asia,Lower Middle Income,month_48_59 , female,secondary,8.3248681484272
LAO,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,8.08261405189777
LSO,Africa,Lower Middle Income,month_0_5 , male,none-primary,2.1408472012102875
LSO,Africa,Lower Middle Income,month_0_5 , male,secondary,2.421723213702033
LSO,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,2.2127056622461896
LSO,Africa,Lower Middle Income,month_6_11 , male,none-primary,2.149246418160392
LSO,Africa,Lower Middle Income,month_6_11 , male,secondary,2.414139483258309
LSO,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,2.216335829885298
LSO,Africa,Lower Middle Income,month_12_23 , male,none-primary,2.130096976611523
LSO,Africa,Lower Middle Income,month_12_23 , male,secondary,2.3739446209714026
LSO,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,2.195356097560976
LSO,Africa,Lower Middle Income,month_24_35 , male,none-primary,1.963754230967816
LSO,Africa,Lower Middle Income,month_24_35 , male,secondary,2.2098716119828814
LSO,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,2.05354639478457
LSO,Africa,Lower Middle Income,month_36_47 , male,none-primary,2.0171196283391404
LSO,Africa,Lower Middle Income,month_36_47 , male,secondary,2.265946632782719
LSO,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,2.1
LSO,Africa,Lower Middle Income,month_48_59 , male,none-primary,2.0
LSO,Africa,Lower Middle Income,month_48_59 , male,secondary,2.2429698951403765
LSO,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,2.083642184922868
LSO,Africa,Lower Middle Income,month_0_5 , female,none-primary,2.1022460172368764
LSO,Africa,Lower Middle Income,month_0_5 , female,secondary,2.3812978585334195
LSO,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,2.179930001093733
LSO,Africa,Lower Middle Income,month_6_11 , female,none-primary,2.162989868094055
LSO,Africa,Lower Middle Income,month_6_11 , female,secondary,2.435016152530563
LSO,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,2.229437925306757
LSO,Africa,Lower Middle Income,month_12_23 , female,none-primary,1.9631738409649573
LSO,Africa,Lower Middle Income,month_12_23 , female,secondary,2.2084266787968385
LSO,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,2.05277818501686
LSO,Africa,Lower Middle Income,month_24_35 , female,none-primary,1.7348951360999554
LSO,Africa,Lower Middle Income,month_24_35 , female,secondary,1.975418932415936
LSO,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,1.8550770408651545
LSO,Africa,Lower Middle Income,month_36_47 , female,none-primary,1.8891859468723224
