ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunt_r,over_r,Wasting_r,severe_r,Status
GIN,Africa,Low Income,month_24_35 , female,primary,29.23813784,6.243791124,8.360576788,3.58101638,stunting
GIN,Africa,Low Income,month_24_35 , female,none-primary,31.9922179,5.874215301,9.302479589,3.743471424,stunting
GIN,Africa,Low Income,month_24_35 , female,secondary,25.81310764,7.248510079,9.240563833,4.444536956,stunting
GIN,Africa,Low Income,month_24_35 , female,higher,25.05983386,8.324365607,9.853362897,4.966986943,stunting
GIN,Africa,Low Income,month_24_35 , female,higher_secondary,24.26162653,7.784366684,9.156718999,4.450904737,stunting
GIN,Africa,Low Income,month_36_47 , female,none,32.10697788,5.324245224,9.166436797,3.525409971,stunting
GIN,Africa,Low Income,month_36_47 , female,primary,29.24074753,4.06919105,6.646151955,2.084607819,stunting
GIN,Africa,Low Income,month_36_47 , female,none-primary,31.91016142,5.365658671,8.865658671,3.381392208,stunting
GIN,Africa,Low Income,month_36_47 , female,secondary,26.26149006,4.864450683,7.34989154,2.782225341,stunting
GIN,Africa,Low Income,month_36_47 , female,higher,25.90667057,4.413465347,6.799009901,2.284752475,stunting
GIN,Africa,Low Income,month_36_47 , female,higher_secondary,24.8601529,5.525649465,7.424720818,2.918772775,stunting
GIN,Africa,Low Income,month_48_59 , female,none,32.15036974,5.411974644,9.369579715,3.627184787,stunting
GIN,Africa,Low Income,month_48_59 , female,primary,29.40344449,4.393814687,7.398693938,2.461237063,stunting
GIN,Africa,Low Income,month_48_59 , female,none-primary,31.94883289,5.443735863,9.046241518,3.471867932,stunting
GIN,Africa,Low Income,month_48_59 , female,secondary,26.42912157,5.203235708,8.132638445,3.174766594,stunting
GIN,Africa,Low Income,month_48_59 , female,higher,26.16647162,4.93827504,8.013314785,2.892925278,stunting
GIN,Africa,Low Income,month_48_59 , female,higher_secondary,25.01444457,5.839097656,8.145847567,3.280621981,stunting
GIN,Africa,Low Income,month_24_59 , female,none,31.39315292,5.317478126,9.121847658,3.544985417,stunting
GIN,Africa,Low Income,month_24_59 , female,primary,28.92720808,4.66541609,7.769167821,2.83458391,stunting
GIN,Africa,Low Income,month_24_59 , female,none-primary,31.29609591,5.351821204,8.880836104,3.425910602,stunting
GIN,Africa,Low Income,month_24_59 , female,secondary,27.42326642,5.076573225,8.144351787,3.199583039,stunting
GIN,Africa,Low Income,month_24_59 , female,higher,27.53549954,4.944852367,8.1,3.094204031,stunting
GIN,Africa,Low Income,month_24_59 , female,higher_secondary,26.64065421,5.413783135,8.15076573,3.253828649,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none,15.05294118,4.542940604,8.057156767,1.57127556,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,14.8656841,3.676534296,6.055698814,2.125219185,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,15.03937045,3.891644542,6.304044979,1.968733406,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,11.2006566,5.514723468,6.87309417,1.824364723,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher,9.280083083,4.660405973,5.303336444,1.344960336,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,10.70805947,5.523659071,6.581793852,1.727264617,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none,12.88038147,6.500680272,7.246077098,1.100680272,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,14.06635922,4.421782842,5.806668901,1.93733244,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,14.30840593,4.565303631,6.071559353,1.801251144,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,11.01989208,5.68679183,6.806676295,1.779971116,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher,8.322023944,5.629321614,4.993982421,1.118796484,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,10.54758866,5.677748207,6.523922525,1.688038737,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none,15.62017665,5.651299779,5.687002212,1.591565265,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,15.18242145,4.403076298,5.317902155,2.017902155,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,15.3,4.52254865,5.571826742,1.9,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,11.50554032,5.611810809,6.611027061,1.811810809,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher,11.12703488,5.314363885,4.573341313,1.417954856,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,11.00914668,5.610641138,6.361665203,1.721282276,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,none,14.28263438,5.67372034,6.466437845,1.733562155,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,primary,14.45334662,4.78543578,5.925860092,1.983142202,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,none-primary,14.57565914,4.851276018,6.076651584,1.9,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,secondary,11.63984569,5.62128015,6.693599248,1.82128015,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,higher,11.69289763,5.447542819,5.542628456,1.584428523,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , male,higher_secondary,11.1807174,5.619378764,6.461242472,1.738757528,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none,14.86208791,10.08815534,7.613980583,1.590624133,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,14.81057965,6.572068404,6.260179153,2.018078176,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,14.95493046,6.531908474,6.445033945,1.9,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,11.40169884,6.235740199,6.882410767,1.811772967,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher,10.66956522,8.053983211,5.761367141,1.417046428,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,10.91574639,6.172756027,6.606065931,1.721213186,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none,11.41832061,4.889051833,5.049152971,0.510948167,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,13.05280198,4.067297227,5.007255766,1.445426276,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,13.31535485,4.205587669,5.272736031,1.372736031,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,10.92325315,5.496309409,6.501889552,1.644464114,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher,8.668237206,4.845563278,4.226620333,0.736689834,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,10.48844628,5.506457436,6.266143591,1.571378975,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none,11.24599341,2.132927841,8.870168648,2.010505944,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,13.03112762,2.678861789,6.87804878,2.223170732,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,13.30465874,2.925156917,7.017172985,2.090183279,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,10.8935454,5.115615862,7.05991344,1.870885484,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher,8.427227807,3.138673277,6.541990084,1.677055907,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,10.45730955,5.163584627,6.766106935,1.774509942,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none,11.57017395,4.49721519,6.09350211,1.354177215,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,13.53154626,3.703505625,5.4,2.012783303,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,13.81430278,3.906146748,5.693853252,1.873463313,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,10.90615835,5.497696721,6.697696721,1.8,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher,7.802247927,4.62879183,4.481160365,1.248696219,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,10.44815841,5.508292002,6.427943716,1.706550571,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none,8.538715682,3.803740065,8.562786349,1.813931744,wasting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,12.49827411,3.421111488,6.267773636,2.205184683,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,12.88243451,3.65647349,6.493711467,2.04352651,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,10.63360646,5.445885225,6.92200753,1.844950143,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher,6.133676269,4.296385267,5.604323953,1.468107984,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,10.20019843,5.461983104,6.626515488,1.746005632,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none,10.45850522,4.72603328,6.178099839,1.263687601,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,12.61765412,3.961062892,5.567659234,1.84851115,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,12.91787218,4.11098452,5.8,1.74450774,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,10.7816566,5.478125485,6.678125485,1.763437646,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher,7.975931521,4.741943605,4.901023834,1.21611279,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,10.3576672,5.490148731,6.423104112,1.678029746,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,none,9.129199039,4.208087819,6.549660057,1.650339943,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,primary,11.08309041,3.8588469,5.998078167,1.92057655,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,none-primary,11.37328371,3.970207731,6.140415461,1.84326409,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,secondary,10.42406353,5.266225507,6.710993469,1.8,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,higher,7.857330181,4.342703401,5.641551873,1.526958674,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_0_23 , female,higher_secondary,10.07541376,5.295712808,6.479714187,1.720285813,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none,11.83759287,6.472276932,5.065652044,0.412414205,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,13.3803817,4.743294911,5.01147034,1.478352544,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,13.6375292,4.840987013,5.297454545,1.397454545,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,10.96739512,5.719790394,6.53863914,1.658429534,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher,8.642665474,5.791133799,4.147537166,0.701970267,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,10.51959198,5.707815603,6.294170213,1.582382979,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none,13.08230375,6.661769481,7.022348485,1.934713203,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,13.92758436,4.917160477,5.983536667,2.183362381,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,14.13436879,4.997998757,6.186451212,2.054580485,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,11.1565487,5.757105652,6.8,1.860425251,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher,9.604703304,5.948920378,5.420934548,1.634244265,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,10.69562769,5.741590471,6.532674724,1.765349448,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none,11.52411576,2.484991896,7.147358185,1.781393841,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,13.29575025,2.879877336,5.947167056,2.136477804,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,13.56828614,3.12795265,6.169626043,2.000807103,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,10.92022073,5.222042604,6.809946247,1.839784989,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher,8.307216495,3.443577205,5.309441414,1.510757946,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,10.47306122,5.260184721,6.535770029,1.744712537,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,none,11.49862543,5.306552802,6.144161643,1.588602367,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,primary,12.45847285,4.684482352,5.794827451,1.8367817,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,none-primary,12.6467894,4.743601112,5.925813482,1.774186518,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,secondary,11.02698443,5.518958952,6.583890538,1.772986317,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,higher,9.977600925,5.199231457,5.470965147,1.498462913,stunting
GUY,Latin America and the Caribbean,Upper Middle Income,month_24_59 , female,higher_secondary,10.648583,5.525716568,6.376194279,1.7,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , male,none,28.43378523,4.799296346,4.666021651,1.622036536,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , male,primary,22.57635393,4.500722211,4.855017147,1.104656042,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , male,none-primary,25.43554179,4.124350918,4.342913842,1.099068409,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , male,secondary,15.15785094,4.348843931,4.613294798,1.111763006,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , male,higher,14.16255242,8.926198023,7.938355398,2.169177699,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , male,higher_secondary,14.51148626,4.448836502,4.636490494,1.087106464,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , male,none,27.87341402,3.691860546,4.419814155,1.41641864,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , male,primary,22.10090494,3.843177893,4.713734682,0.973698495,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , male,none-primary,25.1610707,3.672977803,4.240307134,1.010076783,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , male,secondary,14.48902781,3.672672926,4.463899297,0.977830169,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , male,higher,10.76781256,6.082352941,7.530718954,1.620261438,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , male,higher_secondary,13.88140698,3.828916502,4.49954322,0.963511787,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , male,none,29.39317269,3.372971897,3.891887587,1.372971897,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , male,primary,23.76435142,3.622046188,4.342508067,0.998415691,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , male,none-primary,26.07534323,3.531120778,4.017845445,1.024483112,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , male,secondary,17.10040414,3.467521652,4.115101044,1.002564957,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , male,higher,20.94700855,4.439125107,5.149025855,1.445129273,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , male,higher_secondary,16.37555116,3.620898344,4.171678466,0.988085092,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , male,none,25.83027677,4.640442605,5.360663907,1.714443787,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , male,primary,22.28077947,4.467927441,5.293400232,1.306291007,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , male,none-primary,24.65413087,4.174026118,4.77059761,1.250493581,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , male,secondary,16.83625755,4.35629567,5.124101697,1.314928438,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , male,higher,18.67573989,6.087511395,7.049954421,1.981221513,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , male,higher_secondary,16.25356278,4.430569919,5.111247798,1.284499119,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , male,none,32.14801194,3.091616667,3.236127778,1.163872222,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , male,primary,25.62350632,3.437454026,3.914233173,0.86966256,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , male,none-primary,27.36749179,3.401225254,3.717687712,0.932924915,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , male,secondary,19.08367968,3.281505102,3.681505102,0.871096939,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , male,higher,27.140633,3.796656181,3.711977164,1.003064197,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , male,higher_secondary,18.22954959,3.44579607,3.767825203,0.866087398,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , male,none,29.19221924,3.163225913,2.68516278,0.869033216,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , male,primary,23.75077665,3.481389904,3.554393558,0.681389904,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , male,none-primary,26.03178275,3.432600917,3.463004586,0.798901376,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , male,secondary,17.22661679,3.327378367,3.315855778,0.678963944,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , male,higher,21.09090495,3.930386677,2.559210676,0.394901335,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , male,higher_secondary,16.50712708,3.487439402,3.427245489,0.687439402,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , male,none,27.3139979,2.886233876,2.611688518,0.807792345,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , male,primary,22.65766108,3.292168321,3.484336641,0.64608416,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , male,none-primary,25.20881605,3.298087486,3.414530655,0.771510218,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , male,secondary,16.2890469,3.138362251,3.250560728,0.643017351,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , male,higher,17.97638903,3.319675755,2.422602379,0.309485209,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , male,higher_secondary,15.6508863,3.307491129,3.363733736,0.653745564,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , female,none,26.80076366,3.754821452,3.847291695,1.269352682,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , female,primary,21.61237097,3.877014303,4.363163588,0.896955006,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , female,none-primary,24.76998304,3.699135945,4.008618609,0.956895984,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , female,secondary,14.20398406,3.711773387,4.111773387,0.899200623,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , female,higher,9.965314183,5.975654687,5.624345313,1.199476251,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_5 , female,higher_secondary,13.63418035,3.861161895,4.174219989,0.891406663,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , female,none,27.55577137,2.860591716,3.858851375,0.960417682,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , female,primary,21.92233994,3.352860074,4.38244563,0.705851457,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , female,none-primary,25.03661999,3.340075836,4.015897622,0.828034126,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , female,secondary,14.32022125,3.171090107,4.125293006,0.703616887,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , female,higher,9.977288411,3.643896524,5.869442199,0.294260307,stunting
HTI,Latin America and the Caribbean,Low Income,month_6_11 , female,higher_secondary,13.72704405,3.367324705,4.188074174,0.711361793,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , female,none,26.85161599,2.675203574,3.584850713,1.025067858,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , female,primary,22.15624324,3.175452346,4.144689227,0.777655387,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , female,none-primary,24.93418495,3.215801562,3.878944011,0.868422396,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , female,secondary,15.49630443,3.012229022,3.914050288,0.777189942,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , female,higher,15.61445435,2.932853514,4.476121931,0.7,stunting
HTI,Latin America and the Caribbean,Low Income,month_12_23 , female,higher_secondary,14.88786292,3.197476373,3.984741816,0.778814546,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , female,none,22.76079602,2.99153686,4.294431487,0.99153686,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , female,primary,20.13147262,3.305706306,4.541440541,0.8,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , female,none-primary,23.03760712,3.307543066,4.212407717,0.872506152,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , female,secondary,14.7,3.17555157,4.361121076,0.8,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , female,higher,13.73142642,3.341629548,5.257239772,0.785746591,stunting
HTI,Latin America and the Caribbean,Low Income,month_0_23 , female,higher_secondary,14.24572364,3.318254996,4.393053757,0.8,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,none,29.98440938,2.895987921,3.00999245,1.08599547,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,primary,24.33794455,3.303793478,3.754425724,0.824683877,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,none-primary,26.42864973,3.306430105,3.606430105,0.9,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,secondary,17.90772398,3.14817753,3.522995283,0.825182247,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,higher,23.03298338,3.357160075,3.224159088,0.854420949,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_35 , female,higher_secondary,17.15011898,3.318720064,3.618720064,0.823439995,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,none,28.88101175,3.271856888,2.589216451,0.84071556,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,primary,23.50825144,3.55386597,3.500257612,0.66159791,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,none-primary,25.87260776,3.483656138,3.424091163,0.785592963,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,secondary,16.92976402,3.4,3.25851227,0.658742331,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,higher,20.23117187,4.180579336,2.353758649,0.321965521,stunting
HTI,Latin America and the Caribbean,Low Income,month_36_47 , female,higher_secondary,16.22591082,3.556238121,3.374857453,0.668714363,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,none,26.15409678,3.009175496,2.742021191,0.742021191,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,primary,21.85308651,3.376683684,3.578928596,0.601496608,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,none-primary,24.65394367,3.358416261,3.481436588,0.740718294,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,secondary,15.40829765,3.222808832,3.344365569,0.597495809,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,higher,15.33316365,3.584045336,2.680034874,0.158674804,stunting
HTI,Latin America and the Caribbean,Low Income,month_48_59 , female,higher_secondary,14.82456747,3.387918839,3.452273105,0.611483412,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_59 , female,none,26.0494916,2.943327308,2.494150097,0.686654616,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_59 , female,primary,23.15292584,3.208676439,3.121691098,0.60433822,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_59 , female,none-primary,24.9688645,3.231053594,3.146844443,0.707895424,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_59 , female,secondary,18.80760342,3.102514088,2.957123248,0.601676058,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_59 , female,higher,21.61792788,3.14866999,2.366090255,0.427526578,stunting
HTI,Latin America and the Caribbean,Low Income,month_24_59 , female,higher_secondary,18.24249675,3.222272164,3.05011237,0.611136082,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,none,28.36844981,6.183363697,3.087016972,0.823731901,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,primary,25.93711891,4.427477519,1.818100775,0.369792248,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,none-primary,27.50159773,4.397857205,1.80298837,0.364956278,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,secondary,10.95297635,7.157973341,1.445483187,0.353417146,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,higher,8.036926742,10.97525804,2.64290393,0.61430131,overweight
HND,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,higher_secondary,10.08471165,7.965239328,1.380696228,0.335195814,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,none,31.61626697,4.936329516,2.007573862,0.553786931,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,primary,26.45916858,4.225425832,1.643351122,0.326010673,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,none-primary,27.98848572,4.209797297,1.640345634,0.32420738,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,secondary,11.94762726,6.766098508,1.103408953,0.267802984,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,higher,11.30305206,9.70251046,1.523819486,0.334070532,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,higher_secondary,10.96033058,7.620774431,1.079225569,0.259741856,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,none,31.44004034,3.91858618,2.253302377,0.641320951,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,primary,26.85640938,4.049256083,1.731349556,0.365674778,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,none-primary,28.2386904,4.04611244,1.722966507,0.361483254,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,secondary,14.88545888,6.057664065,1.345401561,0.348467187,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,higher,18.71052237,6.883720495,1.955488947,0.505526414,stunting
HND,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,higher_secondary,13.7334621,6.867274236,1.299739613,0.333246538,stunting
