ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,severe_wasting_estimate
LAO,Asia,Lower Middle Income,month_12_23 , male,none-primary,3.1
LAO,Asia,Lower Middle Income,month_12_23 , male,secondary,2.879205203312037
LAO,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,2.78801322466554
LAO,Asia,Lower Middle Income,month_24_35 , male,primary,2.9203610725349853
LAO,Asia,Lower Middle Income,month_24_35 , male,none-primary,3.085905494342972
LAO,Asia,Lower Middle Income,month_24_35 , male,secondary,2.8527661145203704
LAO,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,2.765960432968681
LAO,Asia,Lower Middle Income,month_36_47 , male,primary,3.075006549646319
LAO,Asia,Lower Middle Income,month_36_47 , male,none-primary,3.191393337954686
LAO,Asia,Lower Middle Income,month_36_47 , male,secondary,3.053685158096095
LAO,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,2.935866822341908
LAO,Asia,Lower Middle Income,month_48_59 , male,primary,2.819175125318872
LAO,Asia,Lower Middle Income,month_48_59 , male,none-primary,3.0161263251428503
LAO,Asia,Lower Middle Income,month_48_59 , male,secondary,2.72140759072091
LAO,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,2.656354038224414
LAO,Asia,Lower Middle Income,month_0_5 , female,primary,3.016667665927214
LAO,Asia,Lower Middle Income,month_0_5 , female,none-primary,3.1636763588369394
LAO,Asia,Lower Middle Income,month_0_5 , female,secondary,2.971115350511863
LAO,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,2.850359602475809
LAO,Asia,Lower Middle Income,month_6_11 , female,primary,2.7459610027855152
LAO,Asia,Lower Middle Income,month_6_11 , female,none-primary,2.982390472139515
LAO,Asia,Lower Middle Income,month_6_11 , female,secondary,2.607986111111111
LAO,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,2.5560739150237493
LAO,Asia,Lower Middle Income,month_12_23 , female,primary,2.9366743345382846
LAO,Asia,Lower Middle Income,month_12_23 , female,none-primary,3.1
LAO,Asia,Lower Middle Income,month_12_23 , female,secondary,2.8718215188063114
LAO,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,2.7793662709152334
LAO,Asia,Lower Middle Income,month_24_35 , female,primary,2.9206197093116115
LAO,Asia,Lower Middle Income,month_24_35 , female,none-primary,3.085712177666285
LAO,Asia,Lower Middle Income,month_24_35 , female,secondary,2.85338509958878
LAO,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,2.766780979385393
LAO,Asia,Lower Middle Income,month_36_47 , female,primary,2.814264135035919
LAO,Asia,Lower Middle Income,month_36_47 , female,none-primary,3.0106061900982843
LAO,Asia,Lower Middle Income,month_36_47 , female,secondary,2.7170108584770927
LAO,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,2.653758999621069
LAO,Asia,Lower Middle Income,month_48_59 , female,primary,2.804488895319395
LAO,Asia,Lower Middle Income,month_48_59 , female,none-primary,3.007886474633709
LAO,Asia,Lower Middle Income,month_48_59 , female,secondary,2.700527406291204
LAO,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,2.6380394610766738
LSO,Africa,Lower Middle Income,month_0_5 , male,none-primary,0.9041044530684732
LSO,Africa,Lower Middle Income,month_0_5 , male,secondary,0.9973785709616266
LSO,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,0.8870907390084192
LSO,Africa,Lower Middle Income,month_6_11 , male,none-primary,0.7999999999999999
LSO,Africa,Lower Middle Income,month_6_11 , male,secondary,0.8885860516741692
LSO,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,0.8
LSO,Africa,Lower Middle Income,month_12_23 , male,none-primary,0.7814147176269253
LSO,Africa,Lower Middle Income,month_12_23 , male,secondary,0.8630276895142988
LSO,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,0.7841073170731707
LSO,Africa,Lower Middle Income,month_24_35 , male,none-primary,0.745631346451724
LSO,Africa,Lower Middle Income,month_24_35 , male,secondary,0.8278972895863054
LSO,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,0.7535463947845695
LSO,Africa,Lower Middle Income,month_36_47 , male,none-primary,0.7828803716608594
LSO,Africa,Lower Middle Income,month_36_47 , male,secondary,0.8659466327827192
LSO,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,0.7853987122337791
LSO,Africa,Lower Middle Income,month_48_59 , male,none-primary,0.7808886873724779
LSO,Africa,Lower Middle Income,month_48_59 , male,secondary,0.8619799300935844
LSO,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,0.783642184922868
LSO,Africa,Lower Middle Income,month_0_5 , female,none-primary,0.8477148080438757
LSO,Africa,Lower Middle Income,month_0_5 , female,secondary,0.94064892926671
LSO,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,0.8399650005468664
LSO,Africa,Lower Middle Income,month_6_11 , female,none-primary,0.8181099853437838
LSO,Africa,Lower Middle Income,month_6_11 , female,secondary,0.9090010768353708
LSO,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,0.8152279912125596
LSO,Africa,Lower Middle Income,month_12_23 , female,none-primary,0.8920653975876064
LSO,Africa,Lower Middle Income,month_12_23 , female,secondary,0.9732586569625292
LSO,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,0.8787030249719004
LSO,Africa,Lower Middle Income,month_24_35 , female,none-primary,0.6776439089692101
LSO,Africa,Lower Middle Income,month_24_35 , female,secondary,0.7579957829319721
LSO,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,0.6950330175136377
LSO,Africa,Lower Middle Income,month_36_47 , female,none-primary,0.8369380177092259
LSO,Africa,Lower Middle Income,month_36_47 , female,secondary,0.9183703619523838
LSO,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,0.8315799755799756
LSO,Africa,Lower Middle Income,month_48_59 , female,none-primary,0.7237382329590564
LSO,Africa,Lower Middle Income,month_48_59 , female,secondary,0.8051782490974729
LSO,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,0.7347311201708406
LBR,Africa,Low Income,month_0_5 , male,primary,0.4619378881987577
LBR,Africa,Low Income,month_0_5 , male,none-primary,0.5704389773275446
LBR,Africa,Low Income,month_0_5 , male,secondary,0.2
LBR,Africa,Low Income,month_0_5 , male,higher_secondary,0.2
LBR,Africa,Low Income,month_6_11 , male,primary,0.7848001329676721
LBR,Africa,Low Income,month_6_11 , male,none-primary,0.7584493426140757
LBR,Africa,Low Income,month_6_11 , male,secondary,0.9653101540892928
LBR,Africa,Low Income,month_6_11 , male,higher_secondary,0.8369615258138768
LBR,Africa,Low Income,month_12_23 , male,primary,0.5772386346242155
LBR,Africa,Low Income,month_12_23 , male,none-primary,0.6348464619492656
LBR,Africa,Low Income,month_12_23 , male,secondary,0.4897621000820344
LBR,Africa,Low Income,month_12_23 , male,higher_secondary,0.4482220660576247
LBR,Africa,Low Income,month_24_35 , male,primary,0.4426281067812213
LBR,Africa,Low Income,month_24_35 , male,none-primary,0.55402701581301
LBR,Africa,Low Income,month_24_35 , male,secondary,0.2
LBR,Africa,Low Income,month_24_35 , male,higher_secondary,0.2
LBR,Africa,Low Income,month_36_47 , male,primary,0.410133843212237
LBR,Africa,Low Income,month_36_47 , male,none-primary,0.5313575697658741
LBR,Africa,Low Income,month_36_47 , male,secondary,0.1539007092198581
LBR,Africa,Low Income,month_36_47 , male,higher_secondary,0.1600496926899437
LBR,Africa,Low Income,month_48_59 , male,primary,0.4784274343524511
LBR,Africa,Low Income,month_48_59 , male,none-primary,0.573753280839895
LBR,Africa,Low Income,month_48_59 , male,secondary,0.2896168108776267
LBR,Africa,Low Income,month_48_59 , male,higher_secondary,0.2774159103043246
LBR,Africa,Low Income,month_0_5 , female,primary,0.5428523035230353
LBR,Africa,Low Income,month_0_5 , female,none-primary,0.6185456677906465
LBR,Africa,Low Income,month_0_5 , female,secondary,0.3830680173661361
LBR,Africa,Low Income,month_0_5 , female,higher_secondary,0.351186614307666
LBR,Africa,Low Income,month_6_11 , female,primary,0.4702955903731222
LBR,Africa,Low Income,month_6_11 , female,none-primary,0.5737747777724961
LBR,Africa,Low Income,month_6_11 , female,secondary,0.2339863241545
LBR,Africa,Low Income,month_6_11 , female,higher_secondary,0.2285958637847923
LBR,Africa,Low Income,month_12_23 , female,primary,0.6228332201855624
LBR,Africa,Low Income,month_12_23 , female,none-primary,0.6619295363271267
LBR,Africa,Low Income,month_12_23 , female,secondary,0.5885777919185493
LBR,Africa,Low Income,month_12_23 , female,higher_secondary,0.5343279496304408
LBR,Africa,Low Income,month_24_35 , female,primary,0.4799135905404381
LBR,Africa,Low Income,month_24_35 , female,none-primary,0.5757414866349322
LBR,Africa,Low Income,month_24_35 , female,secondary,0.2851816136290581
LBR,Africa,Low Income,month_24_35 , female,higher_secondary,0.2731842032587683
LBR,Africa,Low Income,month_36_47 , female,primary,0.4117847109271034
LBR,Africa,Low Income,month_36_47 , female,none-primary,0.5327577656552905
LBR,Africa,Low Income,month_36_47 , female,secondary,0.1544927536231884
LBR,Africa,Low Income,month_36_47 , female,higher_secondary,0.1606204620462046
LBR,Africa,Low Income,month_48_59 , female,primary,0.3953723843096077
LBR,Africa,Low Income,month_48_59 , female,none-primary,0.5238675641258868
LBR,Africa,Low Income,month_48_59 , female,secondary,0.1122917321596981
LBR,Africa,Low Income,month_48_59 , female,higher_secondary,0.1244107287997832
MDG,Africa,Low Income,month_0_5 , male,primary,0.6419789112678811
MDG,Africa,Low Income,month_0_5 , male,none-primary,0.9071484190897728
MDG,Africa,Low Income,month_0_5 , male,higher_secondary,1.0828275369809743
MDG,Africa,Low Income,month_6_11 , male,primary,0.7120090566037736
MDG,Africa,Low Income,month_6_11 , male,none-primary,0.9554251265777284
MDG,Africa,Low Income,month_6_11 , male,higher_secondary,1.2001930788652904
MDG,Africa,Low Income,month_12_23 , male,primary,0.8385221269296741
MDG,Africa,Low Income,month_12_23 , male,none-primary,1.028572252778953
MDG,Africa,Low Income,month_12_23 , male,higher_secondary,1.3274801692788638
MDG,Africa,Low Income,month_24_35 , male,primary,0.6
MDG,Africa,Low Income,month_24_35 , male,none-primary,0.8642230990514694
MDG,Africa,Low Income,month_24_35 , male,higher_secondary,0.9663959236112626
MDG,Africa,Low Income,month_36_47 , male,primary,0.6172060665089745
MDG,Africa,Low Income,month_36_47 , male,none-primary,0.8759862512258352
MDG,Africa,Low Income,month_36_47 , male,higher_secondary,0.9925116258855232
MDG,Africa,Low Income,month_48_59 , male,primary,0.6336645841195299
MDG,Africa,Low Income,month_48_59 , male,none-primary,0.8882699575330192
MDG,Africa,Low Income,month_48_59 , male,higher_secondary,1.0209344567239305
MDG,Africa,Low Income,month_0_5 , female,primary,0.7759574532196343
MDG,Africa,Low Income,month_0_5 , female,none-primary,0.998651212882712
MDG,Africa,Low Income,month_0_5 , female,higher_secondary,1.3034450421992991
MDG,Africa,Low Income,month_6_11 , female,primary,0.6537743643095376
MDG,Africa,Low Income,month_6_11 , female,none-primary,0.918214607754734
MDG,Africa,Low Income,month_6_11 , female,higher_secondary,1.1148266261705897
MDG,Africa,Low Income,month_12_23 , female,primary,0.6686352308955993
MDG,Africa,Low Income,month_12_23 , female,none-primary,0.9119718309859156
MDG,Africa,Low Income,month_12_23 , female,higher_secondary,1.0731931182982797
MDG,Africa,Low Income,month_24_35 , female,primary,0.6
MDG,Africa,Low Income,month_24_35 , female,none-primary,0.8660641587724107
MDG,Africa,Low Income,month_24_35 , female,higher_secondary,0.9721660657804516
MDG,Africa,Low Income,month_36_47 , female,primary,0.5668952557252444
MDG,Africa,Low Income,month_36_47 , female,none-primary,0.8423839184597963
MDG,Africa,Low Income,month_36_47 , female,higher_secondary,0.9182356176438236
MDG,Africa,Low Income,month_48_59 , female,primary,0.549092304472197
MDG,Africa,Low Income,month_48_59 , female,none-primary,0.8290117331154048
MDG,Africa,Low Income,month_48_59 , female,higher_secondary,0.8876410625804905
MDV,Asia,Upper Middle Income,month_0_5 , male,primary,3.3211680371073165
MDV,Asia,Upper Middle Income,month_0_5 , male,none-primary,3.077936507936508
MDV,Asia,Upper Middle Income,month_0_5 , male,secondary,2.4081570155902
MDV,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,2.4120857804838622
MDV,Asia,Upper Middle Income,month_6_11 , male,primary,2.054606655125986
MDV,Asia,Upper Middle Income,month_6_11 , male,none-primary,1.9
MDV,Asia,Upper Middle Income,month_6_11 , male,secondary,1.992039935240151
MDV,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,2.0875887457270577
MDV,Asia,Upper Middle Income,month_12_23 , male,primary,1.581221613155834
MDV,Asia,Upper Middle Income,month_12_23 , male,none-primary,1.4750972762645913
MDV,Asia,Upper Middle Income,month_12_23 , male,secondary,1.8078825733916304
MDV,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,1.9360279194099304
MDV,Asia,Upper Middle Income,month_24_35 , male,primary,2.0660693736643103
MDV,Asia,Upper Middle Income,month_24_35 , male,none-primary,1.9323510971786837
MDV,Asia,Upper Middle Income,month_24_35 , male,secondary,2.0
MDV,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,2.089627619478366
MDV,Asia,Upper Middle Income,month_36_47 , male,primary,2.1
MDV,Asia,Upper Middle Income,month_36_47 , male,none-primary,1.9733196360434395
MDV,Asia,Upper Middle Income,month_36_47 , male,secondary,2.0154751579729897
MDV,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,2.1
MDV,Asia,Upper Middle Income,month_48_59 , male,primary,2.0599671739779173
MDV,Asia,Upper Middle Income,month_48_59 , male,none-primary,1.9383340477211024
MDV,Asia,Upper Middle Income,month_48_59 , male,secondary,2.0
MDV,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,2.0869236767716157
MDV,Asia,Upper Middle Income,month_0_5 , female,primary,2.787155052610681
MDV,Asia,Upper Middle Income,month_0_5 , female,none-primary,2.587064116985377
MDV,Asia,Upper Middle Income,month_0_5 , female,secondary,2.2430091392715865
MDV,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,2.283588818755636
MDV,Asia,Upper Middle Income,month_6_11 , female,primary,2.2151990349819064
MDV,Asia,Upper Middle Income,month_6_11 , female,none-primary,2.044944033390248
MDV,Asia,Upper Middle Income,month_6_11 , female,secondary,2.045790807589561
MDV,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,2.1304949441192127
MDV,Asia,Upper Middle Income,month_12_23 , female,primary,1.5915296052631578
MDV,Asia,Upper Middle Income,month_12_23 , female,none-primary,1.4798494589932567
MDV,Asia,Upper Middle Income,month_12_23 , female,secondary,1.8162750716332376
MDV,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,1.9446170084439085
MDV,Asia,Upper Middle Income,month_24_35 , female,primary,1.6060547504025766
MDV,Asia,Upper Middle Income,month_24_35 , female,none-primary,1.4959428307976024
MDV,Asia,Upper Middle Income,month_24_35 , female,secondary,1.8201263024944745
MDV,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,1.9468291221412168
MDV,Asia,Upper Middle Income,month_36_47 , female,primary,1.457959120470734
MDV,Asia,Upper Middle Income,month_36_47 , female,none-primary,1.35840118430792
MDV,Asia,Upper Middle Income,month_36_47 , female,secondary,1.757358701734751
MDV,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,1.8954868304232024
MDV,Asia,Upper Middle Income,month_48_59 , female,primary,2.2732520325203254
MDV,Asia,Upper Middle Income,month_48_59 , female,none-primary,2.131378935939196
MDV,Asia,Upper Middle Income,month_48_59 , female,secondary,2.0810522979397783
MDV,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,2.1533657217269364
MHL,Oceania,Upper Middle Income,month_0_5 , male,primary,0.799203187250996
MHL,Oceania,Upper Middle Income,month_0_5 , male,none-primary,0.7461211477151966
MHL,Oceania,Upper Middle Income,month_0_5 , male,secondary,1.5708023159636062
MHL,Oceania,Upper Middle Income,month_0_5 , male,higher_secondary,1.4358339859044638
MHL,Oceania,Upper Middle Income,month_6_11 , male,primary,0.0
MHL,Oceania,Upper Middle Income,month_6_11 , male,none-primary,0.0
MHL,Oceania,Upper Middle Income,month_6_11 , male,secondary,1.2359680638722554
MHL,Oceania,Upper Middle Income,month_6_11 , male,higher_secondary,1.1836560451288307
MHL,Oceania,Upper Middle Income,month_12_23 , male,primary,0.0
MHL,Oceania,Upper Middle Income,month_12_23 , male,none-primary,0.0
MHL,Oceania,Upper Middle Income,month_12_23 , male,secondary,1.1611100693793364
MHL,Oceania,Upper Middle Income,month_12_23 , male,higher_secondary,1.1281022958442315
MHL,Oceania,Upper Middle Income,month_24_35 , male,primary,0.0
MHL,Oceania,Upper Middle Income,month_24_35 , male,none-primary,0.0
MHL,Oceania,Upper Middle Income,month_24_35 , male,secondary,1.2035374149659863
MHL,Oceania,Upper Middle Income,month_24_35 , male,higher_secondary,1.159784881983866
MHL,Oceania,Upper Middle Income,month_36_47 , male,primary,1.0760575665067598
MHL,Oceania,Upper Middle Income,month_36_47 , male,none-primary,1.0204301075268818
MHL,Oceania,Upper Middle Income,month_36_47 , male,secondary,1.61198808637379
MHL,Oceania,Upper Middle Income,month_36_47 , male,higher_secondary,1.4782545874873574
MHL,Oceania,Upper Middle Income,month_48_59 , male,primary,0.0
MHL,Oceania,Upper Middle Income,month_48_59 , male,none-primary,0.0
MHL,Oceania,Upper Middle Income,month_48_59 , male,secondary,1.1548302872062663
MHL,Oceania,Upper Middle Income,month_48_59 , male,higher_secondary,1.1233685429026192
MHL,Oceania,Upper Middle Income,month_0_5 , female,primary,0.0
MHL,Oceania,Upper Middle Income,month_0_5 , female,none-primary,0.0
MHL,Oceania,Upper Middle Income,month_0_5 , female,secondary,1.3047197640117991
MHL,Oceania,Upper Middle Income,month_0_5 , female,higher_secondary,1.2332962668784753
MHL,Oceania,Upper Middle Income,month_6_11 , female,primary,0.511134789557805
MHL,Oceania,Upper Middle Income,month_6_11 , female,none-primary,0.4792207792207792
MHL,Oceania,Upper Middle Income,month_6_11 , female,secondary,1.4430185633575463
MHL,Oceania,Upper Middle Income,month_6_11 , female,higher_secondary,1.3409684857801694
MHL,Oceania,Upper Middle Income,month_12_23 , female,primary,0.0
MHL,Oceania,Upper Middle Income,month_12_23 , female,none-primary,0.0
MHL,Oceania,Upper Middle Income,month_12_23 , female,secondary,1.1972544470224284
MHL,Oceania,Upper Middle Income,month_12_23 , female,higher_secondary,1.1551257253384914
MHL,Oceania,Upper Middle Income,month_24_35 , female,primary,1.211973392461197
MHL,Oceania,Upper Middle Income,month_24_35 , female,none-primary,1.1483193277310924
MHL,Oceania,Upper Middle Income,month_24_35 , female,secondary,1.6732658417697788
MHL,Oceania,Upper Middle Income,month_24_35 , female,higher_secondary,1.5250036321371494
MHL,Oceania,Upper Middle Income,month_36_47 , female,primary,0.0
MHL,Oceania,Upper Middle Income,month_36_47 , female,none-primary,0.0
MHL,Oceania,Upper Middle Income,month_36_47 , female,secondary,1.1866998850134152
MHL,Oceania,Upper Middle Income,month_36_47 , female,higher_secondary,1.1472735333234818
MHL,Oceania,Upper Middle Income,month_48_59 , female,primary,0.9242990654205606
MHL,Oceania,Upper Middle Income,month_48_59 , female,none-primary,0.8755902192242833
MHL,Oceania,Upper Middle Income,month_48_59 , female,secondary,1.5525910627112278
MHL,Oceania,Upper Middle Income,month_48_59 , female,higher_secondary,1.4313454545454547
MNG,Asia,Lower Middle Income,month_0_5 , male,primary,0.8210507942049222
MNG,Asia,Lower Middle Income,month_0_5 , male,none-primary,0.6904017320182825
MNG,Asia,Lower Middle Income,month_0_5 , male,secondary,0.5671644957359243
MNG,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,0.4640048519154959
MNG,Asia,Lower Middle Income,month_6_11 , male,primary,0.6530843858685704
MNG,Asia,Lower Middle Income,month_6_11 , male,none-primary,0.5720675944333996
MNG,Asia,Lower Middle Income,month_6_11 , male,secondary,0.5248894992061108
MNG,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,0.4295787576921769
MNG,Asia,Lower Middle Income,month_12_23 , male,primary,0.3964863847408709
MNG,Asia,Lower Middle Income,month_12_23 , male,none-primary,0.3975554292211483
MNG,Asia,Lower Middle Income,month_12_23 , male,secondary,0.458107636870859
MNG,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,0.3830633791785457
MNG,Asia,Lower Middle Income,month_24_35 , male,primary,0.3921058936272161
MNG,Asia,Lower Middle Income,month_24_35 , male,none-primary,0.3941736028537455
MNG,Asia,Lower Middle Income,month_24_35 , male,secondary,0.4558194592943332
MNG,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,0.382088674221314
MNG,Asia,Lower Middle Income,month_36_47 , male,primary,0.1675345898245996
MNG,Asia,Lower Middle Income,month_36_47 , male,none-primary,0.2188031281876912
MNG,Asia,Lower Middle Income,month_36_47 , male,secondary,0.3775676375883637
MNG,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,0.3201183253342993
MNG,Asia,Lower Middle Income,month_48_59 , male,primary,0.3853764157228515
MNG,Asia,Lower Middle Income,month_48_59 , male,none-primary,0.3888275386075403
MNG,Asia,Lower Middle Income,month_48_59 , male,secondary,0.4520002979959771
MNG,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,0.3804496904964194
MNG,Asia,Lower Middle Income,month_0_5 , female,primary,0.5472529498525074
MNG,Asia,Lower Middle Income,month_0_5 , female,none-primary,0.5
MNG,Asia,Lower Middle Income,month_0_5 , female,secondary,0.5
MNG,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,0.4097399060393545
MNG,Asia,Lower Middle Income,month_6_11 , female,primary,0.6528426862925483
MNG,Asia,Lower Middle Income,month_6_11 , female,none-primary,0.5716209476309226
MNG,Asia,Lower Middle Income,month_6_11 , female,secondary,0.5246788399570355
MNG,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,0.4293210821847882
MNG,Asia,Lower Middle Income,month_12_23 , female,primary,0.5326829890334098
MNG,Asia,Lower Middle Income,month_12_23 , female,none-primary,0.5
MNG,Asia,Lower Middle Income,month_12_23 , female,secondary,0.5
MNG,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,0.4166048062405637
MNG,Asia,Lower Middle Income,month_24_35 , female,primary,0.2522513959843174
MNG,Asia,Lower Middle Income,month_24_35 , female,none-primary,0.2871659698236685
MNG,Asia,Lower Middle Income,month_24_35 , female,secondary,0.4108199718170393
MNG,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,0.3457410325331356
MNG,Asia,Lower Middle Income,month_36_47 , female,primary,0.2521610068867252
MNG,Asia,Lower Middle Income,month_36_47 , female,none-primary,0.2870809484873263
MNG,Asia,Lower Middle Income,month_36_47 , female,secondary,0.4107607950651131
MNG,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,0.3457030767329791
MNG,Asia,Lower Middle Income,month_48_59 , female,primary,0.4614407287546446
MNG,Asia,Lower Middle Income,month_48_59 , female,none-primary,0.4471083455344071
MNG,Asia,Lower Middle Income,month_48_59 , female,secondary,0.4779246075697971
MNG,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,0.4000000000000001
MNE,Europe,Upper Middle Income,month_0_5 , male,none-primary,0.8373579545454546
MNE,Europe,Upper Middle Income,month_0_5 , male,secondary,0.8782218597063621
MNE,Europe,Upper Middle Income,month_0_5 , male,higher_secondary,0.7092826330084678
MNE,Europe,Upper Middle Income,month_6_11 , male,none-primary,0.3673100120627262
MNE,Europe,Upper Middle Income,month_6_11 , male,secondary,0.5860103626943005
MNE,Europe,Upper Middle Income,month_6_11 , male,higher_secondary,0.5403075067832379
MNE,Europe,Upper Middle Income,month_12_23 , male,none-primary,0.8548387096774195
MNE,Europe,Upper Middle Income,month_12_23 , male,secondary,0.8836734693877552
MNE,Europe,Upper Middle Income,month_12_23 , male,higher_secondary,0.7271186440677966
MNE,Europe,Upper Middle Income,month_24_35 , male,none-primary,0.552303961196443
MNE,Europe,Upper Middle Income,month_24_35 , male,secondary,0.7000000000000001
MNE,Europe,Upper Middle Income,month_24_35 , male,higher_secondary,0.6097719377737502
MNE,Europe,Upper Middle Income,month_36_47 , male,none-primary,0.3295454545454545
MNE,Europe,Upper Middle Income,month_36_47 , male,secondary,0.5475103734439833
MNE,Europe,Upper Middle Income,month_36_47 , male,higher_secondary,0.5180517415811534
MNE,Europe,Upper Middle Income,month_48_59 , male,none-primary,0.6874786178583647
MNE,Europe,Upper Middle Income,month_48_59 , male,secondary,0.7732457117398085
MNE,Europe,Upper Middle Income,month_48_59 , male,higher_secondary,0.662008486562942
MNE,Europe,Upper Middle Income,month_0_5 , female,none-primary,0.4362464183381089
MNE,Europe,Upper Middle Income,month_0_5 , female,secondary,0.6489344262295081
MNE,Europe,Upper Middle Income,month_0_5 , female,higher_secondary,0.5743310366928377
MNE,Europe,Upper Middle Income,month_6_11 , female,none-primary,0.4260727611940298
MNE,Europe,Upper Middle Income,month_6_11 , female,secondary,0.640188679245283
MNE,Europe,Upper Middle Income,month_6_11 , female,higher_secondary,0.5697663328564616
MNE,Europe,Upper Middle Income,month_12_23 , female,none-primary,0.3687928946306015
MNE,Europe,Upper Middle Income,month_12_23 , female,secondary,0.587459807073955
MNE,Europe,Upper Middle Income,month_12_23 , female,higher_secondary,0.5411231884057971
MNE,Europe,Upper Middle Income,month_24_35 , female,none-primary,0.5302139037433156
MNE,Europe,Upper Middle Income,month_24_35 , female,secondary,0.6810946462715105
MNE,Europe,Upper Middle Income,month_24_35 , female,higher_secondary,0.6
MNE,Europe,Upper Middle Income,month_36_47 , female,none-primary,0.3841463414634146
MNE,Europe,Upper Middle Income,month_36_47 , female,secondary,0.6022058823529411
MNE,Europe,Upper Middle Income,month_36_47 , female,higher_secondary,0.5493333333333333
MNE,Europe,Upper Middle Income,month_48_59 , female,none-primary,0.3586572438162544
MNE,Europe,Upper Middle Income,month_48_59 , female,secondary,0.5774617067833697
MNE,Europe,Upper Middle Income,month_48_59 , female,higher_secondary,0.5354645951598447
NAM,Africa,Upper Middle Income,month_0_5 , male,primary,5.338367276492924
NAM,Africa,Upper Middle Income,month_0_5 , male,none-primary,5.913850837138507
NAM,Africa,Upper Middle Income,month_0_5 , male,secondary,3.741703155669636
NAM,Africa,Upper Middle Income,month_0_5 , male,higher_secondary,3.492913716969229
NAM,Africa,Upper Middle Income,month_6_11 , male,primary,4.362497893140064
NAM,Africa,Upper Middle Income,month_6_11 , male,none-primary,5.11696986152593
NAM,Africa,Upper Middle Income,month_6_11 , male,secondary,3.3257228240567795
NAM,Africa,Upper Middle Income,month_6_11 , male,higher_secondary,3.1088157712064417
NAM,Africa,Upper Middle Income,month_12_23 , male,primary,4.054581556111193
NAM,Africa,Upper Middle Income,month_12_23 , male,none-primary,4.783284742468416
NAM,Africa,Upper Middle Income,month_12_23 , male,secondary,3.241821626552522
NAM,Africa,Upper Middle Income,month_12_23 , male,higher_secondary,3.04282346778418
NAM,Africa,Upper Middle Income,month_24_35 , male,primary,2.953836616613858
NAM,Africa,Upper Middle Income,month_24_35 , male,none-primary,3.825448688449149
NAM,Africa,Upper Middle Income,month_24_35 , male,secondary,2.724084018761471
NAM,Africa,Upper Middle Income,month_24_35 , male,higher_secondary,2.564505466564963
NAM,Africa,Upper Middle Income,month_36_47 , male,primary,2.499515807462261
NAM,Africa,Upper Middle Income,month_36_47 , male,none-primary,3.472560615020698
NAM,Africa,Upper Middle Income,month_36_47 , male,secondary,2.4999101837778084
NAM,Africa,Upper Middle Income,month_36_47 , male,higher_secondary,2.3526621490803485
NAM,Africa,Upper Middle Income,month_48_59 , male,primary,2.422989721886336
NAM,Africa,Upper Middle Income,month_48_59 , male,none-primary,3.458740216175922
NAM,Africa,Upper Middle Income,month_48_59 , male,secondary,2.463932328689224
NAM,Africa,Upper Middle Income,month_48_59 , male,higher_secondary,2.315156736695606
