ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,Overweight_estimate
JOR,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,4.542274692609107
JOR,Asia,Upper Middle Income,month_36_47 , female,primary,3.247445972495088
JOR,Asia,Upper Middle Income,month_36_47 , female,none-primary,3.302427271104765
JOR,Asia,Upper Middle Income,month_36_47 , female,secondary,3.743100274889447
JOR,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,4.535086572467777
JOR,Asia,Upper Middle Income,month_48_59 , female,primary,4.309568706118355
JOR,Asia,Upper Middle Income,month_48_59 , female,none-primary,4.266496907966534
JOR,Asia,Upper Middle Income,month_48_59 , female,secondary,4.0
JOR,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,4.717754116835714
KAZ,Asia,Upper Middle Income,month_0_5 , male,secondary,4.574777448071217
KAZ,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,9.393158633243582
KAZ,Asia,Upper Middle Income,month_6_11 , male,secondary,7.196429741238127
KAZ,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,9.857194550086772
KAZ,Asia,Upper Middle Income,month_12_23 , male,secondary,8.383697813121273
KAZ,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,10.008372093023256
KAZ,Asia,Upper Middle Income,month_24_35 , male,secondary,7.096819182774651
KAZ,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,9.640506329113926
KAZ,Asia,Upper Middle Income,month_36_47 , male,secondary,7.064454555543224
KAZ,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,9.559783913565424
KAZ,Asia,Upper Middle Income,month_48_59 , male,secondary,5.654479917610711
KAZ,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,9.286658549312923
KAZ,Asia,Upper Middle Income,month_0_5 , female,secondary,5.349760085303003
KAZ,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,9.514512855209745
KAZ,Asia,Upper Middle Income,month_6_11 , female,secondary,8.200396353547363
KAZ,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,10.160250547592517
KAZ,Asia,Upper Middle Income,month_12_23 , female,secondary,10.889823874755384
KAZ,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,10.704085342846362
KAZ,Asia,Upper Middle Income,month_24_35 , female,secondary,8.789885664028143
KAZ,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,10.125093309372408
KAZ,Asia,Upper Middle Income,month_36_47 , female,secondary,6.16334592923394
KAZ,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,9.318259845169978
KAZ,Asia,Upper Middle Income,month_48_59 , female,secondary,5.587378640776699
KAZ,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,9.209056371290687
KEN,Africa,Lower Middle Income,month_0_5 , male,primary,4.552172069181695
KEN,Africa,Lower Middle Income,month_0_5 , male,none-primary,4.192593990464233
KEN,Africa,Lower Middle Income,month_0_5 , male,secondary,7.685948040475426
KEN,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,7.86254287532399
KEN,Africa,Lower Middle Income,month_6_11 , male,primary,3.788881769836984
KEN,Africa,Lower Middle Income,month_6_11 , male,none-primary,3.556285793035862
KEN,Africa,Lower Middle Income,month_6_11 , male,secondary,5.989038009210761
KEN,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,6.543995338567222
KEN,Africa,Lower Middle Income,month_12_23 , male,primary,3.632782276956027
KEN,Africa,Lower Middle Income,month_12_23 , male,none-primary,3.440814979380639
KEN,Africa,Lower Middle Income,month_12_23 , male,secondary,5.311097785371624
KEN,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,5.921841014160627
KEN,Africa,Lower Middle Income,month_24_35 , male,primary,3.500000000000001
KEN,Africa,Lower Middle Income,month_24_35 , male,none-primary,3.3284175313261897
KEN,Africa,Lower Middle Income,month_24_35 , male,secondary,5.04504477954058
KEN,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,5.705495376486129
KEN,Africa,Lower Middle Income,month_36_47 , male,primary,3.3805515806988358
KEN,Africa,Lower Middle Income,month_36_47 , male,none-primary,3.2275531757076554
KEN,Africa,Lower Middle Income,month_36_47 , male,secondary,4.80011374715632
KEN,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,5.503575226816171
KEN,Africa,Lower Middle Income,month_48_59 , male,primary,3.2981011371146773
KEN,Africa,Lower Middle Income,month_48_59 , male,none-primary,3.1553427036024595
KEN,Africa,Lower Middle Income,month_48_59 , male,secondary,4.68836551096735
KEN,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,5.434662954001702
KEN,Africa,Lower Middle Income,month_0_5 , female,primary,4.111133504504753
KEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,3.824545076986972
KEN,Africa,Lower Middle Income,month_0_5 , female,secondary,6.715293082415055
KEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,7.110986290347538
KEN,Africa,Lower Middle Income,month_6_11 , female,primary,3.5972943069804875
KEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,3.396196479525096
KEN,Africa,Lower Middle Income,month_6_11 , female,secondary,5.5710622855114185
KEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,6.21865748182166
KEN,Africa,Lower Middle Income,month_12_23 , female,primary,3.530668229378992
KEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,3.3519183626521354
KEN,Africa,Lower Middle Income,month_12_23 , female,secondary,5.158278044817548
KEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,5.814122132226246
KEN,Africa,Lower Middle Income,month_24_35 , female,primary,3.2584029016730067
KEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,3.1225177798226658
KEN,Africa,Lower Middle Income,month_24_35 , female,secondary,4.591247839383061
KEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,5.348451016833576
KEN,Africa,Lower Middle Income,month_36_47 , female,primary,3.3684592560307114
KEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,3.216324601002381
KEN,Africa,Lower Middle Income,month_36_47 , female,secondary,4.797251261418725
KEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,5.50962414805564
KEN,Africa,Lower Middle Income,month_48_59 , female,primary,3.222266430262053
KEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,3.090996581343905
KEN,Africa,Lower Middle Income,month_48_59 , female,secondary,4.540719725754428
KEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,5.317681473456121
KIR,Oceania,Lower Middle Income,month_0_5 , male,none-primary,2.9256797583081573
KIR,Oceania,Lower Middle Income,month_0_5 , male,higher_secondary,2.883766233766233
KIR,Oceania,Lower Middle Income,month_6_11 , male,none-primary,1.166565579984837
KIR,Oceania,Lower Middle Income,month_6_11 , male,higher_secondary,2.3809534127843985
KIR,Oceania,Lower Middle Income,month_12_23 , male,none-primary,2.2530448222565687
KIR,Oceania,Lower Middle Income,month_12_23 , male,higher_secondary,2.664841762491096
KIR,Oceania,Lower Middle Income,month_24_35 , male,none-primary,0.7408637873754153
KIR,Oceania,Lower Middle Income,month_24_35 , male,higher_secondary,2.200458237867111
KIR,Oceania,Lower Middle Income,month_36_47 , male,none-primary,1.7910954516335684
KIR,Oceania,Lower Middle Income,month_36_47 , male,higher_secondary,2.521165328392012
KIR,Oceania,Lower Middle Income,month_48_59 , male,none-primary,0.9650222002960042
KIR,Oceania,Lower Middle Income,month_48_59 , male,higher_secondary,2.266592265766935
KIR,Oceania,Lower Middle Income,month_0_5 , female,none-primary,0.7849906191369607
KIR,Oceania,Lower Middle Income,month_0_5 , female,higher_secondary,2.2675596845630333
KIR,Oceania,Lower Middle Income,month_6_11 , female,none-primary,0.8806286836935168
KIR,Oceania,Lower Middle Income,month_6_11 , female,higher_secondary,2.313669694648134
KIR,Oceania,Lower Middle Income,month_12_23 , female,none-primary,0.7622783192203227
KIR,Oceania,Lower Middle Income,month_12_23 , female,higher_secondary,2.1894100704623773
KIR,Oceania,Lower Middle Income,month_24_35 , female,none-primary,1.1716446733183137
KIR,Oceania,Lower Middle Income,month_24_35 , female,higher_secondary,2.323858129704093
KIR,Oceania,Lower Middle Income,month_36_47 , female,none-primary,1.0276256844201097
KIR,Oceania,Lower Middle Income,month_36_47 , female,higher_secondary,2.2898912081619907
KIR,Oceania,Lower Middle Income,month_48_59 , female,none-primary,0.7967716157903149
KIR,Oceania,Lower Middle Income,month_48_59 , female,higher_secondary,2.2006584023455584
KGZ,Asia,Lower Middle Income,month_0_5 , male,secondary,6.979351659751039
KGZ,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,6.972248227438562
KGZ,Asia,Lower Middle Income,month_6_11 , male,secondary,6.603462459648027
KGZ,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,6.723115942028985
KGZ,Asia,Lower Middle Income,month_12_23 , male,secondary,6.497863186576796
KGZ,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,6.644466164923599
KGZ,Asia,Lower Middle Income,month_24_35 , male,secondary,6.635417656561818
KGZ,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,6.7377936404931855
KGZ,Asia,Lower Middle Income,month_36_47 , male,secondary,5.891744947338457
KGZ,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,6.229612342797874
KGZ,Asia,Lower Middle Income,month_48_59 , male,secondary,6.177563178629769
KGZ,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,6.427017130901008
KGZ,Asia,Lower Middle Income,month_0_5 , female,secondary,6.4
KGZ,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,6.58714457211456
KGZ,Asia,Lower Middle Income,month_6_11 , female,secondary,6.913731233980228
KGZ,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,6.928787511681839
KGZ,Asia,Lower Middle Income,month_12_23 , female,secondary,6.765416504096762
KGZ,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,6.827660347446992
KGZ,Asia,Lower Middle Income,month_24_35 , female,secondary,6.445943984907851
KGZ,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,6.610398397214833
KGZ,Asia,Lower Middle Income,month_36_47 , female,secondary,6.273919355594061
KGZ,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,6.488797506987504
KGZ,Asia,Lower Middle Income,month_48_59 , female,secondary,6.193188913972814
KGZ,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,6.4376099107639
LAO,Asia,Lower Middle Income,month_0_5 , male,primary,3.3355725555821176
LAO,Asia,Lower Middle Income,month_0_5 , male,none-primary,3.1908684546615578
LAO,Asia,Lower Middle Income,month_0_5 , male,secondary,4.509482020547945
LAO,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,4.696787785331104
LAO,Asia,Lower Middle Income,month_6_11 , male,primary,3.272721908620656
LAO,Asia,Lower Middle Income,month_6_11 , male,none-primary,3.1499544944931737
LAO,Asia,Lower Middle Income,month_6_11 , male,secondary,4.405465113220944
LAO,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,4.609483829513815
LAO,Asia,Lower Middle Income,month_12_23 , male,primary,3.1445199992879647
LAO,Asia,Lower Middle Income,month_12_23 , male,none-primary,3.0692738049760315
LAO,Asia,Lower Middle Income,month_12_23 , male,secondary,4.1
LAO,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,4.333990081500846
LAO,Asia,Lower Middle Income,month_24_35 , male,primary,3.0018053626749275
LAO,Asia,Lower Middle Income,month_24_35 , male,none-primary,2.970472528285144
LAO,Asia,Lower Middle Income,month_24_35 , male,secondary,3.915318599178701
LAO,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,4.180131890104399
LAO,Asia,Lower Middle Income,month_36_47 , male,primary,2.85624836258842
LAO,Asia,Lower Middle Income,month_36_47 , male,none-primary,2.869535554015104
LAO,Asia,Lower Middle Income,month_36_47 , male,secondary,3.705378642961629
LAO,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,3.9990264020187567
LAO,Asia,Lower Middle Income,month_48_59 , male,primary,2.920206218670282
LAO,Asia,Lower Middle Income,month_48_59 , male,none-primary,2.913978945809525
LAO,Asia,Lower Middle Income,month_48_59 , male,secondary,3.8118278326433375
LAO,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,4.094478267570901
LAO,Asia,Lower Middle Income,month_0_5 , female,primary,3.2500029977816416
LAO,Asia,Lower Middle Income,month_0_5 , female,none-primary,3.133479982402112
LAO,Asia,Lower Middle Income,month_0_5 , female,secondary,4.39945186339576
LAO,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,4.608190218812658
LAO,Asia,Lower Middle Income,month_6_11 , female,primary,2.8559888579387183
LAO,Asia,Lower Middle Income,month_6_11 , female,none-primary,2.8705976180348785
LAO,Asia,Lower Middle Income,month_6_11 , female,secondary,3.863675213675213
LAO,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,4.172117032120936
LAO,Asia,Lower Middle Income,month_12_23 , female,primary,2.9
LAO,Asia,Lower Middle Income,month_12_23 , female,none-primary,2.9
LAO,Asia,Lower Middle Income,month_12_23 , female,secondary,3.812713924774753
LAO,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,4.102376484067877
LAO,Asia,Lower Middle Income,month_24_35 , female,primary,2.9206197093116115
LAO,Asia,Lower Middle Income,month_24_35 , female,none-primary,2.9142878223337143
LAO,Asia,Lower Middle Income,month_24_35 , female,secondary,3.806381952261711
LAO,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,4.08835542953483
LAO,Asia,Lower Middle Income,month_36_47 , female,primary,2.792830168794899
LAO,Asia,Lower Middle Income,month_36_47 , female,none-primary,2.825505158415237
LAO,Asia,Lower Middle Income,month_36_47 , female,secondary,3.6297281980368594
LAO,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,3.9375899962106864
LAO,Asia,Lower Middle Income,month_48_59 , female,primary,2.919102220936121
LAO,Asia,Lower Middle Income,month_48_59 , female,none-primary,2.9131590750523277
LAO,Asia,Lower Middle Income,month_48_59 , female,secondary,3.8264503673008097
LAO,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,4.11085081835781
LSO,Africa,Lower Middle Income,month_0_5 , male,none-primary,6.914530026968362
LSO,Africa,Lower Middle Income,month_0_5 , male,secondary,7.4711642805778915
LSO,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,8.060661420789083
LSO,Africa,Lower Middle Income,month_6_11 , male,none-primary,5.788519506295355
LSO,Africa,Lower Middle Income,month_6_11 , male,secondary,6.320102361719184
LSO,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,7.054580212643377
LSO,Africa,Lower Middle Income,month_12_23 , male,none-primary,6.208876212207644
LSO,Africa,Lower Middle Income,month_12_23 , male,secondary,6.6957784838856105
LSO,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,7.327141463414634
LSO,Africa,Lower Middle Income,month_24_35 , male,none-primary,5.763754230967816
LSO,Africa,Lower Middle Income,month_24_35 , male,secondary,6.25579457917261
LSO,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,6.952247438851036
LSO,Africa,Lower Middle Income,month_36_47 , male,none-primary,5.748641114982578
LSO,Africa,Lower Middle Income,month_36_47 , male,secondary,6.246759847522236
LSO,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,6.951778107974245
LSO,Africa,Lower Middle Income,month_48_59 , male,none-primary,5.838222625255043
LSO,Africa,Lower Middle Income,month_48_59 , male,secondary,6.323959860187168
LSO,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,7.003706219074415
LSO,Africa,Lower Middle Income,month_0_5 , female,none-primary,6.720214155131888
LSO,Africa,Lower Middle Income,month_0_5 , female,secondary,7.273951979234264
LSO,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,7.890823580881548
LSO,Africa,Lower Middle Income,month_6_11 , female,none-primary,6.243694640922704
LSO,Africa,Lower Middle Income,month_6_11 , female,secondary,6.787046303920948
LSO,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,7.466489846219793
LSO,Africa,Lower Middle Income,month_12_23 , female,none-primary,5.8
LSO,Africa,Lower Middle Income,month_12_23 , female,secondary,6.290112014556207
LSO,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,6.979631530078678
LSO,Africa,Lower Middle Income,month_24_35 , female,none-primary,5.698036590807675
LSO,Africa,Lower Middle Income,month_24_35 , female,secondary,6.176850516035957
LSO,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,6.867604555459852
LSO,Africa,Lower Middle Income,month_36_47 , female,none-primary,5.227460725506998
LSO,Africa,Lower Middle Income,month_36_47 , female,secondary,5.720296607761805
LSO,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,6.48945054945055
LSO,Africa,Lower Middle Income,month_48_59 , female,none-primary,5.304298514233866
LSO,Africa,Lower Middle Income,month_48_59 , female,secondary,5.793140794223826
LSO,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,6.547311201708406
LBR,Africa,Low Income,month_0_5 , male,primary,7.552356107660456
LBR,Africa,Low Income,month_0_5 , male,none-primary,5.85287988422576
LBR,Africa,Low Income,month_0_5 , male,secondary,8.752586206896552
LBR,Africa,Low Income,month_0_5 , male,higher_secondary,8.452580013063358
LBR,Africa,Low Income,month_6_11 , male,primary,5.662852156569435
LBR,Africa,Low Income,month_6_11 , male,none-primary,4.75041569992266
LBR,Africa,Low Income,month_6_11 , male,secondary,4.27096009482418
LBR,Africa,Low Income,month_6_11 , male,higher_secondary,4.720486682012496
LBR,Africa,Low Income,month_12_23 , male,primary,4.985542629726007
LBR,Africa,Low Income,month_12_23 , male,none-primary,4.386381842456609
LBR,Africa,Low Income,month_12_23 , male,secondary,3.0548974569319114
LBR,Africa,Low Income,month_12_23 , male,higher_secondary,3.6134926212227687
LBR,Africa,Low Income,month_24_35 , male,primary,5.030661245780915
LBR,Africa,Low Income,month_24_35 , male,none-primary,4.412668848831313
LBR,Africa,Low Income,month_24_35 , male,secondary,3.1423248145094806
LBR,Africa,Low Income,month_24_35 , male,higher_secondary,3.6906986591390254
LBR,Africa,Low Income,month_36_47 , male,primary,4.913671128107075
LBR,Africa,Low Income,month_36_47 , male,none-primary,4.356787848829371
LBR,Africa,Low Income,month_36_47 , male,secondary,3.06241134751773
LBR,Africa,Low Income,month_36_47 , male,higher_secondary,3.5811429318687065
LBR,Africa,Low Income,month_48_59 , male,primary,4.966532767983337
LBR,Africa,Low Income,month_48_59 , male,none-primary,4.38503937007874
LBR,Africa,Low Income,month_48_59 , male,secondary,3.1278739184177997
LBR,Africa,Low Income,month_48_59 , male,higher_secondary,3.648424986652429
LBR,Africa,Low Income,month_0_5 , female,primary,6.899864498644988
LBR,Africa,Low Income,month_0_5 , female,none-primary,5.454190490152959
LBR,Africa,Low Income,month_0_5 , female,secondary,7.225987182137689
LBR,Africa,Low Income,month_0_5 , female,higher_secondary,7.178162882021512
LBR,Africa,Low Income,month_6_11 , female,primary,5.477216927798417
LBR,Africa,Low Income,month_6_11 , female,none-primary,4.656291296287494
LBR,Africa,Low Income,month_6_11 , female,secondary,3.935945296618
LBR,Africa,Low Income,month_6_11 , female,higher_secondary,4.414212408645623
LBR,Africa,Low Income,month_12_23 , female,primary,5.638583389907219
LBR,Africa,Low Income,month_12_23 , female,none-primary,4.786701350857977
LBR,Africa,Low Income,month_12_23 , female,secondary,4.4908049634107545
LBR,Africa,Low Income,month_12_23 , female,higher_secondary,4.834327949630441
LBR,Africa,Low Income,month_24_35 , female,primary,4.73585234594103
LBR,Africa,Low Income,month_24_35 , female,none-primary,4.239088246063712
LBR,Africa,Low Income,month_24_35 , female,secondary,2.564866602378656
LBR,Africa,Low Income,month_24_35 , female,higher_secondary,3.1826843413421706
LBR,Africa,Low Income,month_36_47 , female,primary,5.104546798757948
LBR,Africa,Low Income,month_36_47 , female,none-primary,4.471376403227988
LBR,Africa,Low Income,month_36_47 , female,secondary,3.435942028985508
LBR,Africa,Low Income,month_36_47 , female,higher_secondary,3.9093069306930697
LBR,Africa,Low Income,month_48_59 , female,primary,4.883904597614941
LBR,Africa,Low Income,month_48_59 , female,none-primary,4.332026559941786
LBR,Africa,Low Income,month_48_59 , female,secondary,2.922917321596982
LBR,Africa,Low Income,month_48_59 , female,higher_secondary,3.4795448387970738
MDG,Africa,Low Income,month_0_5 , male,primary,2.1346309471879183
MDG,Africa,Low Income,month_0_5 , male,none-primary,1.714686174463638
MDG,Africa,Low Income,month_0_5 , male,higher_secondary,3.0162100962366782
MDG,Africa,Low Income,month_6_11 , male,primary,1.654566037735849
MDG,Africa,Low Income,month_6_11 , male,none-primary,1.3870598021998335
MDG,Africa,Low Income,month_6_11 , male,higher_secondary,2.233976929550968
MDG,Africa,Low Income,month_12_23 , male,primary,1.2715650085763293
MDG,Africa,Low Income,month_12_23 , male,none-primary,1.1357138736105234
MDG,Africa,Low Income,month_12_23 , male,higher_secondary,1.5587797460817048
MDG,Africa,Low Income,month_24_35 , male,primary,1.2119386973180075
MDG,Africa,Low Income,month_24_35 , male,none-primary,1.0926692971544083
MDG,Africa,Low Income,month_24_35 , male,higher_secondary,1.4724669555560397
MDG,Africa,Low Income,month_36_47 , male,primary,1.1935272018923055
MDG,Africa,Low Income,month_36_47 , male,none-primary,1.0799312561291765
MDG,Africa,Low Income,month_36_47 , male,higher_secondary,1.443174410013473
MDG,Africa,Low Income,month_48_59 , male,primary,1.1811802032230565
MDG,Africa,Low Income,month_48_59 , male,none-primary,1.0709695328632096
MDG,Africa,Low Income,month_48_59 , male,higher_secondary,1.4256067403435824
MDG,Africa,Low Income,month_0_5 , female,primary,1.8347184138367432
MDG,Africa,Low Income,month_0_5 , female,none-primary,1.510046669059952
MDG,Africa,Low Income,month_0_5 , female,higher_secondary,2.5272888801145053
MDG,Africa,Low Income,month_6_11 , female,primary,1.4179247881031791
MDG,Africa,Low Income,month_6_11 , female,none-primary,1.2242861436729788
MDG,Africa,Low Income,month_6_11 , female,higher_secondary,1.8555201214882304
MDG,Africa,Low Income,month_12_23 , female,primary,1.2627295382088015
MDG,Africa,Low Income,month_12_23 , female,none-primary,1.128169014084507
MDG,Africa,Low Income,month_12_23 , female,higher_secondary,1.5515105378776344
MDG,Africa,Low Income,month_24_35 , female,primary,1.2861390597075837
MDG,Africa,Low Income,month_24_35 , female,none-primary,1.1434402646206845
MDG,Africa,Low Income,month_24_35 , female,higher_secondary,1.5931985578730836
MDG,Africa,Low Income,month_36_47 , female,primary,1.317238139313111
MDG,Africa,Low Income,month_36_47 , female,none-primary,1.165430351075878
MDG,Africa,Low Income,month_36_47 , female,higher_secondary,1.6403365966340335
MDG,Africa,Low Income,month_48_59 , female,primary,1.196369217888788
MDG,Africa,Low Income,month_48_59 , female,none-primary,1.081686221859008
MDG,Africa,Low Income,month_48_59 , female,higher_secondary,1.4487372579835418
MDV,Asia,Upper Middle Income,month_0_5 , male,primary,5.056377819945183
MDV,Asia,Upper Middle Income,month_0_5 , male,none-primary,4.9320634920634925
MDV,Asia,Upper Middle Income,month_0_5 , male,secondary,5.376364142538976
MDV,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,4.856042890241931
MDV,Asia,Upper Middle Income,month_6_11 , male,primary,4.218426620503944
MDV,Asia,Upper Middle Income,month_6_11 , male,none-primary,4.149708879184862
MDV,Asia,Upper Middle Income,month_6_11 , male,secondary,5.072638963842418
MDV,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,4.631738101498817
MDV,Asia,Upper Middle Income,month_12_23 , male,primary,5.1781675802662495
MDV,Asia,Upper Middle Income,month_12_23 , male,none-primary,5.078988326848248
MDV,Asia,Upper Middle Income,month_12_23 , male,secondary,5.39211742660837
MDV,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,4.910821246472947
MDV,Asia,Upper Middle Income,month_24_35 , male,primary,3.891040604964656
MDV,Asia,Upper Middle Income,month_24_35 , male,none-primary,3.8470846394984326
MDV,Asia,Upper Middle Income,month_24_35 , male,secondary,4.897784568372804
MDV,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,4.513297150610583
MDV,Asia,Upper Middle Income,month_36_47 , male,primary,5.204940923737916
MDV,Asia,Upper Middle Income,month_36_47 , male,none-primary,5.106515996477839
MDV,Asia,Upper Middle Income,month_36_47 , male,secondary,5.401177053648867
MDV,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,4.921138051443467
MDV,Asia,Upper Middle Income,month_48_59 , male,primary,7.162264995523724
MDV,Asia,Upper Middle Income,month_48_59 , male,none-primary,6.98338334047721
MDV,Asia,Upper Middle Income,month_48_59 , male,secondary,6.2024070557971465
MDV,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,5.5630373330734
MDV,Asia,Upper Middle Income,month_0_5 , female,primary,4.602104427238436
MDV,Asia,Upper Middle Income,month_0_5 , female,none-primary,4.509936257967755
MDV,Asia,Upper Middle Income,month_0_5 , female,secondary,5.213886236529806
MDV,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,4.737797697979102
MDV,Asia,Upper Middle Income,month_6_11 , female,primary,3.958403699236028
MDV,Asia,Upper Middle Income,month_6_11 , female,none-primary,3.901403908176817
MDV,Asia,Upper Middle Income,month_6_11 , female,secondary,4.997212137817659
MDV,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,4.56785524215008
MDV,Asia,Upper Middle Income,month_12_23 , female,primary,3.552549342105264
MDV,Asia,Upper Middle Income,month_12_23 , female,none-primary,3.5243374627567823
MDV,Asia,Upper Middle Income,month_12_23 , female,secondary,4.766934097421204
MDV,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,4.409951749095296
MDV,Asia,Upper Middle Income,month_24_35 , female,primary,4.1530273752012885
MDV,Asia,Upper Middle Income,month_24_35 , female,none-primary,4.097971415398801
MDV,Asia,Upper Middle Income,month_24_35 , female,secondary,4.992453425955163
MDV,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,4.59059223010087
MDV,Asia,Upper Middle Income,month_36_47 , female,primary,3.4180551254258287
MDV,Asia,Upper Middle Income,month_36_47 , female,none-primary,3.397335307179867
MDV,Asia,Upper Middle Income,month_36_47 , female,secondary,4.6843872411863465
MDV,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,4.351124593074875
MDV,Asia,Upper Middle Income,month_48_59 , female,primary,4.018845528455285
MDV,Asia,Upper Middle Income,month_48_59 , female,none-primary,3.969458662944005
MDV,Asia,Upper Middle Income,month_48_59 , female,secondary,4.94333438985737
MDV,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,4.55057597916458
MHL,Oceania,Upper Middle Income,month_0_5 , male,primary,3.122709163346613
MHL,Oceania,Upper Middle Income,month_0_5 , male,none-primary,2.9119553666312434
MHL,Oceania,Upper Middle Income,month_0_5 , male,secondary,4.611021505376344
MHL,Oceania,Upper Middle Income,month_0_5 , male,higher_secondary,4.209960845732184
MHL,Oceania,Upper Middle Income,month_6_11 , male,primary,3.850336613153806
MHL,Oceania,Upper Middle Income,month_6_11 , male,none-primary,3.61318093385214
MHL,Oceania,Upper Middle Income,month_6_11 , male,secondary,4.839780439121757
MHL,Oceania,Upper Middle Income,month_6_11 , male,higher_secondary,4.395334654672968
MHL,Oceania,Upper Middle Income,month_12_23 , male,primary,6.2565217391304335
MHL,Oceania,Upper Middle Income,month_12_23 , male,none-primary,5.925136612021857
MHL,Oceania,Upper Middle Income,month_12_23 , male,secondary,5.796831051940747
MHL,Oceania,Upper Middle Income,month_12_23 , male,higher_secondary,5.157832025573961
MHL,Oceania,Upper Middle Income,month_24_35 , male,primary,2.754307841239109
MHL,Oceania,Upper Middle Income,month_24_35 , male,none-primary,2.594294842537654
MHL,Oceania,Upper Middle Income,month_24_35 , male,secondary,4.373702623906706
MHL,Oceania,Upper Middle Income,month_24_35 , male,higher_secondary,4.046071108455332
MHL,Oceania,Upper Middle Income,month_36_47 , male,primary,2.0102921936327958
