ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,stunting_estimate
JOR,Asia,Upper Middle Income,month_36_47 , female,secondary,8.03587877341606
JOR,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,7.071928855871231
JOR,Asia,Upper Middle Income,month_48_59 , female,primary,6.920940426379756
JOR,Asia,Upper Middle Income,month_48_59 , female,none-primary,7.3733911785972515
JOR,Asia,Upper Middle Income,month_48_59 , female,secondary,7.980662797947341
JOR,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,7.02998505783792
KAZ,Asia,Upper Middle Income,month_0_5 , male,secondary,6.98919319022946
KAZ,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,6.645053465938831
KAZ,Asia,Upper Middle Income,month_6_11 , male,secondary,6.544760651422933
KAZ,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,6.554997994237993
KAZ,Asia,Upper Middle Income,month_12_23 , male,secondary,7.900375516334962
KAZ,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,6.923565510892912
KAZ,Asia,Upper Middle Income,month_24_35 , male,secondary,9.627866650384664
KAZ,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,7.409217432528528
KAZ,Asia,Upper Middle Income,month_36_47 , male,secondary,7.770207597173146
KAZ,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,6.919073623264688
KAZ,Asia,Upper Middle Income,month_48_59 , male,secondary,5.13997022701898
KAZ,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,6.16917661463116
KAZ,Asia,Upper Middle Income,month_0_5 , female,secondary,5.060173160173161
KAZ,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,6.249073867440303
KAZ,Asia,Upper Middle Income,month_6_11 , female,secondary,6.373335982515399
KAZ,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,6.5226919431279615
KAZ,Asia,Upper Middle Income,month_12_23 , female,secondary,8.290611943966576
KAZ,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,7.036227951153324
KAZ,Asia,Upper Middle Income,month_24_35 , female,secondary,10.028516064508064
KAZ,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,7.504076207354895
KAZ,Asia,Upper Middle Income,month_36_47 , female,secondary,7.823356834205141
KAZ,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,6.927183435094239
KAZ,Asia,Upper Middle Income,month_48_59 , female,secondary,7.672692673644147
KAZ,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,6.872974789915966
KEN,Africa,Lower Middle Income,month_0_5 , male,primary,28.481826544504543
KEN,Africa,Lower Middle Income,month_0_5 , male,none-primary,28.79083384615385
KEN,Africa,Lower Middle Income,month_0_5 , male,secondary,18.151593438430336
KEN,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,16.901975625202734
KEN,Africa,Lower Middle Income,month_6_11 , male,primary,28.79132281331234
KEN,Africa,Lower Middle Income,month_6_11 , male,none-primary,29.048562936634397
KEN,Africa,Lower Middle Income,month_6_11 , male,secondary,18.931004289130907
KEN,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,17.516416218617405
KEN,Africa,Lower Middle Income,month_12_23 , male,primary,30.855889369752475
KEN,Africa,Lower Middle Income,month_12_23 , male,none-primary,30.78216023814768
KEN,Africa,Lower Middle Income,month_12_23 , male,secondary,24.642973915331734
KEN,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,22.30819159646055
KEN,Africa,Lower Middle Income,month_24_35 , male,primary,31.140765713141292
KEN,Africa,Lower Middle Income,month_24_35 , male,none-primary,31.02425316025169
KEN,Africa,Lower Middle Income,month_24_35 , male,secondary,25.239084950226392
KEN,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,22.80041915457313
KEN,Africa,Lower Middle Income,month_36_47 , male,primary,30.346293448169792
KEN,Africa,Lower Middle Income,month_36_47 , male,none-primary,30.349632360731466
KEN,Africa,Lower Middle Income,month_36_47 , male,secondary,23.73160414097488
KEN,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,21.59751565816714
KEN,Africa,Lower Middle Income,month_48_59 , male,primary,29.021306272375647
KEN,Africa,Lower Middle Income,month_48_59 , male,none-primary,29.227009932231343
KEN,Africa,Lower Middle Income,month_48_59 , male,secondary,20.86296265169597
KEN,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,19.235535964628493
KEN,Africa,Lower Middle Income,month_0_5 , female,primary,28.100234334077687
KEN,Africa,Lower Middle Income,month_0_5 , female,none-primary,28.471423630592337
KEN,Africa,Lower Middle Income,month_0_5 , female,secondary,17.34661283891547
KEN,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,16.28148033924441
KEN,Africa,Lower Middle Income,month_6_11 , female,primary,28.26236318248736
KEN,Africa,Lower Middle Income,month_6_11 , female,none-primary,28.605591146012724
KEN,Africa,Lower Middle Income,month_6_11 , female,secondary,17.81126977239557
KEN,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,16.650582640078294
KEN,Africa,Lower Middle Income,month_12_23 , female,primary,29.233313524572768
KEN,Africa,Lower Middle Income,month_12_23 , female,none-primary,29.407094222957184
KEN,Africa,Lower Middle Income,month_12_23 , female,secondary,21.235607264856093
KEN,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,19.52609314044213
KEN,Africa,Lower Middle Income,month_24_35 , female,primary,29.70324305689854
KEN,Africa,Lower Middle Income,month_24_35 , female,none-primary,29.80425750411844
KEN,Africa,Lower Middle Income,month_24_35 , female,secondary,22.31389534112025
KEN,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,20.419025639657423
KEN,Africa,Lower Middle Income,month_36_47 , female,primary,28.927481785445107
KEN,Africa,Lower Middle Income,month_36_47 , female,none-primary,29.14554590553084
KEN,Africa,Lower Middle Income,month_36_47 , female,secondary,20.847349014831032
KEN,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,19.2500788695802
KEN,Africa,Lower Middle Income,month_48_59 , female,primary,28.43446990870132
KEN,Africa,Lower Middle Income,month_48_59 , female,none-primary,28.72994561083765
KEN,Africa,Lower Middle Income,month_48_59 , female,secondary,19.68590928216781
KEN,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,18.290077592605087
KIR,Oceania,Lower Middle Income,month_0_5 , male,none-primary,17.030781099324976
KIR,Oceania,Lower Middle Income,month_0_5 , male,higher_secondary,14.024816805080606
KIR,Oceania,Lower Middle Income,month_6_11 , male,none-primary,16.289434984520124
KIR,Oceania,Lower Middle Income,month_6_11 , male,higher_secondary,13.813886776051287
KIR,Oceania,Lower Middle Income,month_12_23 , male,none-primary,17.94648902821317
KIR,Oceania,Lower Middle Income,month_12_23 , male,higher_secondary,14.50571923743501
KIR,Oceania,Lower Middle Income,month_24_35 , male,none-primary,21.500944350758857
KIR,Oceania,Lower Middle Income,month_24_35 , male,higher_secondary,15.52458263772955
KIR,Oceania,Lower Middle Income,month_36_47 , male,none-primary,18.64652145643693
KIR,Oceania,Lower Middle Income,month_36_47 , male,higher_secondary,14.687364620938627
KIR,Oceania,Lower Middle Income,month_48_59 , male,none-primary,17.67672010688043
KIR,Oceania,Lower Middle Income,month_48_59 , male,higher_secondary,14.35154478310621
KIR,Oceania,Lower Middle Income,month_0_5 , female,none-primary,15.5138088880412
KIR,Oceania,Lower Middle Income,month_0_5 , female,higher_secondary,13.60389048211677
KIR,Oceania,Lower Middle Income,month_6_11 , female,none-primary,16.346846122940942
KIR,Oceania,Lower Middle Income,month_6_11 , female,higher_secondary,13.803754940711462
KIR,Oceania,Lower Middle Income,month_12_23 , female,none-primary,16.336731050154196
KIR,Oceania,Lower Middle Income,month_12_23 , female,higher_secondary,13.955626578689625
KIR,Oceania,Lower Middle Income,month_24_35 , female,none-primary,19.47784333005572
KIR,Oceania,Lower Middle Income,month_24_35 , female,higher_secondary,14.939420889348504
KIR,Oceania,Lower Middle Income,month_36_47 , female,none-primary,19.1
KIR,Oceania,Lower Middle Income,month_36_47 , female,higher_secondary,14.781577711691972
KIR,Oceania,Lower Middle Income,month_48_59 , female,none-primary,18.02092758340114
KIR,Oceania,Lower Middle Income,month_48_59 , female,higher_secondary,14.487602538306763
KGZ,Asia,Lower Middle Income,month_0_5 , male,secondary,12.077072337783296
KGZ,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,11.313776877103798
KGZ,Asia,Lower Middle Income,month_6_11 , male,secondary,12.432773938795656
KGZ,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,11.547490959187188
KGZ,Asia,Lower Middle Income,month_12_23 , male,secondary,13.088242308609589
KGZ,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,12.043794101388483
KGZ,Asia,Lower Middle Income,month_24_35 , male,secondary,12.6
KGZ,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,11.71417463145958
KGZ,Asia,Lower Middle Income,month_36_47 , male,secondary,12.44675963129284
KGZ,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,11.611640758814591
KGZ,Asia,Lower Middle Income,month_48_59 , male,secondary,12.84184068428346
KGZ,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,11.874621520429756
KGZ,Asia,Lower Middle Income,month_0_5 , female,secondary,11.778477690288714
KGZ,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,11.1179506485506
KGZ,Asia,Lower Middle Income,month_6_11 , female,secondary,12.20512445859208
KGZ,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,11.39423854098304
KGZ,Asia,Lower Middle Income,month_12_23 , female,secondary,12.745298729123046
KGZ,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,11.796801319043691
KGZ,Asia,Lower Middle Income,month_24_35 , female,secondary,12.800081943507182
KGZ,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,11.840515490928146
KGZ,Asia,Lower Middle Income,month_36_47 , female,secondary,12.222651649686885
KGZ,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,11.464378246649137
KGZ,Asia,Lower Middle Income,month_48_59 , female,secondary,12.44041941970698
KGZ,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,11.599999999999998
LAO,Asia,Lower Middle Income,month_0_5 , male,primary,32.63421292987054
LAO,Asia,Lower Middle Income,month_0_5 , male,none-primary,36.71044186324991
LAO,Asia,Lower Middle Income,month_0_5 , male,secondary,25.99043410935498
LAO,Asia,Lower Middle Income,month_0_5 , male,higher_secondary,24.27062044190526
LAO,Asia,Lower Middle Income,month_6_11 , male,primary,33.20684180535634
LAO,Asia,Lower Middle Income,month_6_11 , male,none-primary,37.06699080435472
LAO,Asia,Lower Middle Income,month_6_11 , male,secondary,26.850177701724363
LAO,Asia,Lower Middle Income,month_6_11 , male,higher_secondary,24.988818520261887
LAO,Asia,Lower Middle Income,month_12_23 , male,primary,34.7406562461012
LAO,Asia,Lower Middle Income,month_12_23 , male,none-primary,37.88193864181354
LAO,Asia,Lower Middle Income,month_12_23 , male,secondary,29.60953262807009
LAO,Asia,Lower Middle Income,month_12_23 , male,higher_secondary,27.470080073914374
LAO,Asia,Lower Middle Income,month_24_35 , male,primary,35.872984373331434
LAO,Asia,Lower Middle Income,month_24_35 , male,none-primary,38.6645027846038
LAO,Asia,Lower Middle Income,month_24_35 , male,secondary,31.088952816673597
LAO,Asia,Lower Middle Income,month_24_35 , male,higher_secondary,28.70387076934904
LAO,Asia,Lower Middle Income,month_36_47 , male,primary,35.713524304344794
LAO,Asia,Lower Middle Income,month_36_47 , male,none-primary,38.5134143224063
LAO,Asia,Lower Middle Income,month_36_47 , male,secondary,31.00911402087833
LAO,Asia,Lower Middle Income,month_36_47 , male,higher_secondary,28.689620495855344
LAO,Asia,Lower Middle Income,month_48_59 , male,primary,34.43599673724155
LAO,Asia,Lower Middle Income,month_48_59 , male,none-primary,37.659217381665
LAO,Asia,Lower Middle Income,month_48_59 , male,secondary,29.248305201674096
LAO,Asia,Lower Middle Income,month_48_59 , male,higher_secondary,27.18113287007792
LAO,Asia,Lower Middle Income,month_0_5 , female,primary,32.29296575670499
LAO,Asia,Lower Middle Income,month_0_5 , female,none-primary,36.49586420494747
LAO,Asia,Lower Middle Income,month_0_5 , female,secondary,25.48578916245565
LAO,Asia,Lower Middle Income,month_0_5 , female,higher_secondary,23.852660095306486
LAO,Asia,Lower Middle Income,month_6_11 , female,primary,32.228792243657246
LAO,Asia,Lower Middle Income,month_6_11 , female,none-primary,36.440506868278135
LAO,Asia,Lower Middle Income,month_6_11 , female,secondary,25.439679358717434
LAO,Asia,Lower Middle Income,month_6_11 , female,higher_secondary,23.823106241067176
LAO,Asia,Lower Middle Income,month_12_23 , female,primary,34.50874694577149
LAO,Asia,Lower Middle Income,month_12_23 , female,none-primary,37.77213230031267
LAO,Asia,Lower Middle Income,month_12_23 , female,secondary,29.151449897457912
LAO,Asia,Lower Middle Income,month_12_23 , female,higher_secondary,27.03770789354273
LAO,Asia,Lower Middle Income,month_24_35 , female,primary,35.58631884879847
LAO,Asia,Lower Middle Income,month_24_35 , female,none-primary,38.4570306440294
LAO,Asia,Lower Middle Income,month_24_35 , female,secondary,30.74386488970588
LAO,Asia,Lower Middle Income,month_24_35 , female,higher_secondary,28.42760889943183
LAO,Asia,Lower Middle Income,month_36_47 , female,primary,35.49929533024821
LAO,Asia,Lower Middle Income,month_36_47 , female,none-primary,38.374624586097774
LAO,Asia,Lower Middle Income,month_36_47 , female,secondary,30.699410965111014
LAO,Asia,Lower Middle Income,month_36_47 , female,higher_secondary,28.417662072485964
LAO,Asia,Lower Middle Income,month_48_59 , female,primary,34.50297152513124
LAO,Asia,Lower Middle Income,month_48_59 , female,none-primary,37.73624336321699
LAO,Asia,Lower Middle Income,month_48_59 , female,secondary,29.24249765917603
LAO,Asia,Lower Middle Income,month_48_59 , female,higher_secondary,27.14555009422416
LSO,Africa,Lower Middle Income,month_0_5 , male,none-primary,38.09443192363781
LSO,Africa,Lower Middle Income,month_0_5 , male,secondary,33.12883383448817
LSO,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,30.48278327832783
LSO,Africa,Lower Middle Income,month_6_11 , male,none-primary,37.71533742331289
LSO,Africa,Lower Middle Income,month_6_11 , male,secondary,33.027128382552824
LSO,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,30.51967694566813
LSO,Africa,Lower Middle Income,month_12_23 , male,none-primary,41.3971113535864
LSO,Africa,Lower Middle Income,month_12_23 , male,secondary,37.04738723404255
LSO,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,34.150889940020484
LSO,Africa,Lower Middle Income,month_24_35 , male,none-primary,40.857286258220846
LSO,Africa,Lower Middle Income,month_24_35 , male,secondary,36.49450017097914
LSO,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,33.66480321127863
LSO,Africa,Lower Middle Income,month_36_47 , male,none-primary,37.10460737882243
LSO,Africa,Lower Middle Income,month_36_47 , male,secondary,32.72956396188276
LSO,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,30.404738327474377
LSO,Africa,Lower Middle Income,month_48_59 , male,none-primary,36.940303878448624
LSO,Africa,Lower Middle Income,month_48_59 , male,secondary,32.666978949150625
LSO,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,30.39650016989467
LSO,Africa,Lower Middle Income,month_0_5 , female,none-primary,37.54428824804573
LSO,Africa,Lower Middle Income,month_0_5 , female,secondary,32.630320699708456
LSO,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,30.08249713381012
LSO,Africa,Lower Middle Income,month_6_11 , female,none-primary,37.400519730510105
LSO,Africa,Lower Middle Income,month_6_11 , female,secondary,32.60108881433183
LSO,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,30.10715241715295
LSO,Africa,Lower Middle Income,month_12_23 , female,none-primary,38.80290971822888
LSO,Africa,Lower Middle Income,month_12_23 , female,secondary,34.478746733325764
LSO,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,31.940392501464554
LSO,Africa,Lower Middle Income,month_24_35 , female,none-primary,40.329577227556015
LSO,Africa,Lower Middle Income,month_24_35 , female,secondary,36.08846473949953
LSO,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,33.37931116957665
LSO,Africa,Lower Middle Income,month_36_47 , female,none-primary,38.16668198265465
LSO,Africa,Lower Middle Income,month_36_47 , female,secondary,33.85532542699881
LSO,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,31.407193367471347
LSO,Africa,Lower Middle Income,month_48_59 , female,none-primary,36.09573435358612
LSO,Africa,Lower Middle Income,month_48_59 , female,secondary,31.833716993906567
LSO,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,29.68033097156168
LBR,Africa,Low Income,month_0_5 , male,primary,30.880697809975853
LBR,Africa,Low Income,month_0_5 , male,none-primary,31.426420689319915
LBR,Africa,Low Income,month_0_5 , male,secondary,20.89589176377642
LBR,Africa,Low Income,month_0_5 , male,higher_secondary,19.04948199309324
LBR,Africa,Low Income,month_6_11 , male,primary,30.0950016661113
LBR,Africa,Low Income,month_6_11 , male,none-primary,30.96795682193912
LBR,Africa,Low Income,month_6_11 , male,secondary,19.021352313167263
LBR,Africa,Low Income,month_6_11 , male,higher_secondary,17.487491770901908
LBR,Africa,Low Income,month_12_23 , male,primary,30.99227464518604
LBR,Africa,Low Income,month_12_23 , male,none-primary,31.4678381256656
LBR,Africa,Low Income,month_12_23 , male,secondary,22.817194941698144
LBR,Africa,Low Income,month_12_23 , male,higher_secondary,20.96213592233009
LBR,Africa,Low Income,month_24_35 , male,primary,32.1769987699877
LBR,Africa,Low Income,month_24_35 , male,none-primary,32.18289290681502
LBR,Africa,Low Income,month_24_35 , male,secondary,25.32299571098647
LBR,Africa,Low Income,month_24_35 , male,higher_secondary,23.10056497175141
LBR,Africa,Low Income,month_36_47 , male,primary,33.683921452827406
LBR,Africa,Low Income,month_36_47 , male,none-primary,33.10607020083227
LBR,Africa,Low Income,month_36_47 , male,secondary,28.974545454545456
LBR,Africa,Low Income,month_36_47 , male,higher_secondary,26.421107902336573
LBR,Africa,Low Income,month_48_59 , male,primary,30.30333333333333
LBR,Africa,Low Income,month_48_59 , male,none-primary,31.038241978002
LBR,Africa,Low Income,month_48_59 , male,secondary,21.90120110871574
LBR,Africa,Low Income,month_48_59 , male,higher_secondary,20.2702875399361
LBR,Africa,Low Income,month_0_5 , female,primary,29.42282710082252
LBR,Africa,Low Income,month_0_5 , female,none-primary,30.587570621468924
LBR,Africa,Low Income,month_0_5 , female,secondary,16.90385805652981
LBR,Africa,Low Income,month_0_5 , female,higher_secondary,15.682352941176472
LBR,Africa,Low Income,month_6_11 , female,primary,28.92076493895043
LBR,Africa,Low Income,month_6_11 , female,none-primary,30.25895647188112
LBR,Africa,Low Income,month_6_11 , female,secondary,17.084061981184284
LBR,Africa,Low Income,month_6_11 , female,higher_secondary,15.942956980897655
LBR,Africa,Low Income,month_12_23 , female,primary,30.54233703451922
LBR,Africa,Low Income,month_12_23 , female,none-primary,31.19015641484336
LBR,Africa,Low Income,month_12_23 , female,secondary,22.135642777689498
LBR,Africa,Low Income,month_12_23 , female,higher_secondary,20.427246614690198
LBR,Africa,Low Income,month_24_35 , female,primary,34.30891449363251
LBR,Africa,Low Income,month_24_35 , female,none-primary,33.47567343936747
LBR,Africa,Low Income,month_24_35 , female,secondary,30.02766570605188
LBR,Africa,Low Income,month_24_35 , female,higher_secondary,27.20220264317181
LBR,Africa,Low Income,month_36_47 , female,primary,30.72671405301348
LBR,Africa,Low Income,month_36_47 , female,none-primary,31.29516041326808
LBR,Africa,Low Income,month_36_47 , female,secondary,22.857408536585364
LBR,Africa,Low Income,month_36_47 , female,higher_secondary,21.112245975191342
LBR,Africa,Low Income,month_48_59 , female,primary,29.867401409506677
LBR,Africa,Low Income,month_48_59 , female,none-primary,30.77616438356164
LBR,Africa,Low Income,month_48_59 , female,secondary,20.857478097622025
LBR,Africa,Low Income,month_48_59 , female,higher_secondary,19.34750337381916
MDG,Africa,Low Income,month_0_5 , male,primary,42.841031996394776
MDG,Africa,Low Income,month_0_5 , male,none-primary,41.54709732935861
MDG,Africa,Low Income,month_0_5 , male,higher_secondary,36.32245078305267
MDG,Africa,Low Income,month_6_11 , male,primary,44.14800832880681
MDG,Africa,Low Income,month_6_11 , male,none-primary,42.43322647267347
MDG,Africa,Low Income,month_6_11 , male,higher_secondary,38.41682078923944
MDG,Africa,Low Income,month_12_23 , male,primary,46.28768001537596
MDG,Africa,Low Income,month_12_23 , male,none-primary,44.04181811181272
MDG,Africa,Low Income,month_12_23 , male,higher_secondary,42.53265119445213
MDG,Africa,Low Income,month_24_35 , male,primary,45.92283461275896
MDG,Africa,Low Income,month_24_35 , male,none-primary,43.763895588578535
MDG,Africa,Low Income,month_24_35 , male,higher_secondary,41.87571661769507
MDG,Africa,Low Income,month_36_47 , male,primary,45.5701073803099
MDG,Africa,Low Income,month_36_47 , male,none-primary,43.52000466286514
MDG,Africa,Low Income,month_36_47 , male,higher_secondary,41.33545655855152
MDG,Africa,Low Income,month_48_59 , male,primary,44.1212570631322
MDG,Africa,Low Income,month_48_59 , male,none-primary,42.50468838223555
MDG,Africa,Low Income,month_48_59 , male,higher_secondary,39.04996618894924
MDG,Africa,Low Income,month_0_5 , female,primary,41.976979055466174
MDG,Africa,Low Income,month_0_5 , female,none-primary,40.95721841813933
MDG,Africa,Low Income,month_0_5 , female,higher_secondary,34.89990412272292
MDG,Africa,Low Income,month_6_11 , female,primary,42.89823810106448
MDG,Africa,Low Income,month_6_11 , female,none-primary,41.56997127479752
MDG,Africa,Low Income,month_6_11 , female,higher_secondary,36.22155390372168
MDG,Africa,Low Income,month_12_23 , female,primary,43.89175915224263
MDG,Africa,Low Income,month_12_23 , female,none-primary,42.346630371378566
MDG,Africa,Low Income,month_12_23 , female,higher_secondary,38.706757138818205
MDG,Africa,Low Income,month_24_35 , female,primary,45.40244448197248
MDG,Africa,Low Income,month_24_35 , female,none-primary,43.38653738798296
MDG,Africa,Low Income,month_24_35 , female,higher_secondary,40.99375138194844
MDG,Africa,Low Income,month_36_47 , female,primary,44.80070218223101
MDG,Africa,Low Income,month_36_47 , female,none-primary,42.97297550685574
MDG,Africa,Low Income,month_36_47 , female,higher_secondary,40.07869147790935
MDG,Africa,Low Income,month_48_59 , female,primary,44.64534971275587
MDG,Africa,Low Income,month_48_59 , female,none-primary,42.87108589667487
MDG,Africa,Low Income,month_48_59 , female,higher_secondary,39.87364658704559
MDV,Asia,Upper Middle Income,month_0_5 , male,primary,17.780189873417722
MDV,Asia,Upper Middle Income,month_0_5 , male,none-primary,18.074508636092915
MDV,Asia,Upper Middle Income,month_0_5 , male,secondary,16.696885211708267
MDV,Asia,Upper Middle Income,month_0_5 , male,higher_secondary,15.771937459703414
MDV,Asia,Upper Middle Income,month_6_11 , male,primary,16.35268796260226
MDV,Asia,Upper Middle Income,month_6_11 , male,none-primary,16.703719388694534
MDV,Asia,Upper Middle Income,month_6_11 , male,secondary,16.22980983961562
MDV,Asia,Upper Middle Income,month_6_11 , male,higher_secondary,15.42796485320425
MDV,Asia,Upper Middle Income,month_12_23 , male,primary,18.22030312598674
MDV,Asia,Upper Middle Income,month_12_23 , male,none-primary,18.42415925199819
MDV,Asia,Upper Middle Income,month_12_23 , male,secondary,16.979445452838455
MDV,Asia,Upper Middle Income,month_12_23 , male,higher_secondary,16.068326239730773
MDV,Asia,Upper Middle Income,month_24_35 , male,primary,15.634256801592567
MDV,Asia,Upper Middle Income,month_24_35 , male,none-primary,15.969407114624506
MDV,Asia,Upper Middle Income,month_24_35 , male,secondary,15.960468381086082
MDV,Asia,Upper Middle Income,month_24_35 , male,higher_secondary,15.251884422110551
MDV,Asia,Upper Middle Income,month_36_47 , male,primary,13.658342336780368
MDV,Asia,Upper Middle Income,month_36_47 , male,none-primary,14.05779220779221
MDV,Asia,Upper Middle Income,month_36_47 , male,secondary,15.157275772236696
MDV,Asia,Upper Middle Income,month_36_47 , male,higher_secondary,14.631300673185592
MDV,Asia,Upper Middle Income,month_48_59 , male,primary,14.020675675675676
MDV,Asia,Upper Middle Income,month_48_59 , male,none-primary,14.39426476929711
MDV,Asia,Upper Middle Income,month_48_59 , male,secondary,15.288652395264672
MDV,Asia,Upper Middle Income,month_48_59 , male,higher_secondary,14.740254237288134
MDV,Asia,Upper Middle Income,month_0_5 , female,primary,15.963841352929332
MDV,Asia,Upper Middle Income,month_0_5 , female,none-primary,16.34794832826748
MDV,Asia,Upper Middle Income,month_0_5 , female,secondary,16.09620807665982
MDV,Asia,Upper Middle Income,month_0_5 , female,higher_secondary,15.317246138330058
MDV,Asia,Upper Middle Income,month_6_11 , female,primary,16.359874034945143
MDV,Asia,Upper Middle Income,month_6_11 , female,none-primary,16.724755700325737
MDV,Asia,Upper Middle Income,month_6_11 , female,secondary,16.2304497082046
MDV,Asia,Upper Middle Income,month_6_11 , female,higher_secondary,15.41941577099074
MDV,Asia,Upper Middle Income,month_12_23 , female,primary,16.934312749003983
MDV,Asia,Upper Middle Income,month_12_23 , female,none-primary,17.20859041290935
MDV,Asia,Upper Middle Income,month_12_23 , female,secondary,16.46042637390694
MDV,Asia,Upper Middle Income,month_12_23 , female,higher_secondary,15.645431242460797
MDV,Asia,Upper Middle Income,month_24_35 , female,primary,14.95914852128697
MDV,Asia,Upper Middle Income,month_24_35 , female,none-primary,15.31883428925748
MDV,Asia,Upper Middle Income,month_24_35 , female,secondary,15.69486611381908
MDV,Asia,Upper Middle Income,month_24_35 , female,higher_secondary,15.046829122141215
MDV,Asia,Upper Middle Income,month_36_47 , female,primary,13.752871778950636
MDV,Asia,Upper Middle Income,month_36_47 , female,none-primary,14.15034871642677
MDV,Asia,Upper Middle Income,month_36_47 , female,secondary,15.19858253030774
MDV,Asia,Upper Middle Income,month_36_47 , female,higher_secondary,14.663050113222406
MDV,Asia,Upper Middle Income,month_48_59 , female,primary,13.476426475383107
MDV,Asia,Upper Middle Income,month_48_59 , female,none-primary,13.905706733011971
MDV,Asia,Upper Middle Income,month_48_59 , female,secondary,15.119325600557774
MDV,Asia,Upper Middle Income,month_48_59 , female,higher_secondary,14.592302309307208
MHL,Oceania,Upper Middle Income,month_0_5 , male,primary,33.71673306772909
MHL,Oceania,Upper Middle Income,month_0_5 , male,none-primary,35.29659936238045
MHL,Oceania,Upper Middle Income,month_0_5 , male,secondary,38.24929255097794
MHL,Oceania,Upper Middle Income,month_0_5 , male,higher_secondary,33.956207710464206
MHL,Oceania,Upper Middle Income,month_6_11 , male,primary,32.40745727602279
MHL,Oceania,Upper Middle Income,month_6_11 , male,none-primary,33.93321984435797
MHL,Oceania,Upper Middle Income,month_6_11 , male,secondary,37.58325301204819
MHL,Oceania,Upper Middle Income,month_6_11 , male,higher_secondary,33.56259764129269
MHL,Oceania,Upper Middle Income,month_12_23 , male,primary,44.03067320552832
MHL,Oceania,Upper Middle Income,month_12_23 , male,none-primary,44.74184966216215
MHL,Oceania,Upper Middle Income,month_12_23 , male,secondary,42.20457294028722
MHL,Oceania,Upper Middle Income,month_12_23 , male,higher_secondary,37.32088875895337
MHL,Oceania,Upper Middle Income,month_24_35 , male,primary,42.89361084220717
MHL,Oceania,Upper Middle Income,month_24_35 , male,none-primary,43.72711090826107
MHL,Oceania,Upper Middle Income,month_24_35 , male,secondary,41.68211143695015
MHL,Oceania,Upper Middle Income,month_24_35 , male,higher_secondary,36.79015606242497
MHL,Oceania,Upper Middle Income,month_36_47 , male,primary,36.29956389010031
MHL,Oceania,Upper Middle Income,month_36_47 , male,none-primary,37.39569892473118
MHL,Oceania,Upper Middle Income,month_36_47 , male,secondary,38.90316360913515
MHL,Oceania,Upper Middle Income,month_36_47 , male,higher_secondary,34.79702510520969
MHL,Oceania,Upper Middle Income,month_48_59 , male,primary,42.36057818659659
MHL,Oceania,Upper Middle Income,month_48_59 , male,none-primary,43.14663621262458
